day,timestamp,global_timestamp,product,K,S,V,T_days,raw_iv
1,799000,1799000,VEV_6500,6500,5252.5,0.5,6.201,0.6069539799585044
1,799100,1799100,VEV_6500,6500,5253.5,0.5,6.2009,0.6064660372290083
1,799200,1799200,VEV_6500,6500,5252.5,0.5,6.200799999999999,0.6069637681968911
1,799300,1799300,VEV_6500,6500,5252.5,0.5,6.2007,0.6069686624936643
1,799400,1799400,VEV_6500,6500,5253.0,0.5,6.2006,0.6067271243950527
1,799500,1799500,VEV_6500,6500,5253.5,0.5,6.200500000000001,0.6064855987565225
1,799600,1799600,VEV_6500,6500,5253.5,0.5,6.2004,0.6064904894341596
1,799700,1799700,VEV_6500,6500,5251.5,0.5,6.2003,0.6074811667936038
1,799800,1799800,VEV_6500,6500,5249.5,0.5,6.200200000000001,0.6084721215778768
1,799900,1799900,VEV_6500,6500,5251.5,0.5,6.2001,0.6074909646399054
1,800000,1800000,VEV_6500,6500,5250.5,0.5,6.2,0.6079888669479785
1,800100,1800100,VEV_6500,6500,5251.5,0.5,6.1999,0.6075007629602842
1,800200,1800200,VEV_6500,6500,5251.5,0.5,6.1998,0.6075056622982999
1,800300,1800300,VEV_6500,6500,5250.5,0.5,6.1997,0.6080035768898862
1,800400,1800400,VEV_6500,6500,5249.5,0.5,6.1996,0.6085015649645424
1,800500,1800500,VEV_6500,6500,5248.0,0.5,6.199500000000001,0.6092462281353612
1,800600,1800600,VEV_6500,6500,5248.5,0.5,6.1994,0.6090045383240925
1,800700,1800700,VEV_6500,6500,5248.5,0.5,6.199299999999999,0.6090094501858159
1,800800,1800800,VEV_6500,6500,5248.5,0.5,6.199200000000001,0.6090143621663309
1,800900,1800900,VEV_6500,6500,5249.5,0.5,6.1991,0.608526104385406
1,801000,1801000,VEV_6500,6500,5248.5,0.5,6.198999999999999,0.6090241864839445
1,801100,1801100,VEV_6500,6500,5246.0,0.5,6.1989,0.6102623302304648
1,801200,1801200,VEV_6500,6500,5248.5,0.5,6.1988,0.6090340112770287
1,801300,1801300,VEV_6500,6500,5249.5,0.5,6.198699999999999,0.6085457380598243
1,801400,1801400,VEV_6500,6500,5249.0,0.5,6.1986,0.6087972334725966
1,801500,1801500,VEV_6500,6500,5249.5,0.5,6.1985,0.608555555609684
1,801600,1801600,VEV_6500,6500,5249.5,0.5,6.1984,0.6085604645627976
1,801700,1801700,VEV_6500,6500,5248.5,0.5,6.1983,0.6090585753401596
1,801800,1801800,VEV_6500,6500,5247.5,0.5,6.1982,0.6095567597273144
1,801900,1801900,VEV_6500,6500,5245.5,0.5,6.1981,0.6105484242204198
1,802000,1802000,VEV_6500,6500,5244.5,0.5,6.198000000000001,0.6110468256907229
1,802100,1802100,VEV_6500,6500,5245.5,0.5,6.1979,0.6105582750327858
1,802200,1802200,VEV_6500,6500,5245.5,0.5,6.1978,0.6105632006177673
1,802300,1802300,VEV_6500,6500,5244.5,0.5,6.197700000000001,0.6110616143889207
1,802400,1802400,VEV_6500,6500,5244.0,0.5,6.1975999999999996,0.6113133148761687
1,802500,1802500,VEV_6500,6500,5241.5,0.5,6.197499999999999,0.612552357030016
1,802600,1802600,VEV_6500,6500,5240.5,0.5,6.197400000000001,0.6130510624398895
1,802700,1802700,VEV_6500,6500,5239.5,0.5,6.1973,0.6135498419316965
1,802800,1802800,VEV_6500,6500,5240.5,0.5,6.1972000000000005,0.6130609547479169
1,802900,1802900,VEV_6500,6500,5238.5,0.5,6.1971,0.6140536498673084
1,803000,1803000,VEV_6500,6500,5238.5,0.5,6.197,0.6140586042902063
1,803100,1803100,VEV_6500,6500,5238.5,0.5,6.1969,0.614063558833039
1,803200,1803200,VEV_6500,6500,5239.5,0.5,6.1968,0.6135745941209965
1,803300,1803300,VEV_6500,6500,5240.5,0.5,6.1967,0.613085687613389
1,803400,1803400,VEV_6500,6500,5239.0,0.5,6.1966,0.6138314512477838
1,803500,1803500,VEV_6500,6500,5241.5,0.5,6.1964999999999995,0.6126017823221315
1,803600,1803600,VEV_6500,6500,5241.5,0.5,6.1964,0.6126067255094105
1,803700,1803700,VEV_6500,6500,5241.5,0.5,6.1963,0.6126116688163412
1,803800,1803800,VEV_6500,6500,5241.5,0.5,6.196200000000001,0.6126166122429189
1,803900,1803900,VEV_6500,6500,5241.5,0.5,6.1961,0.6126215557891859
1,804000,1804000,VEV_6500,6500,5241.5,0.5,6.196,0.61262649945514
1,804100,1804100,VEV_6500,6500,5239.5,0.5,6.195900000000001,0.6136191556118684
1,804200,1804200,VEV_6500,6500,5239.0,0.5,6.1958,0.6138710788430966
1,804300,1804300,VEV_6500,6500,5240.5,0.5,6.1957,0.6131351623257801
1,804400,1804400,VEV_6500,6500,5241.5,0.5,6.195600000000001,0.6126462753158097
1,804500,1804500,VEV_6500,6500,5240.5,0.5,6.1955,0.6131450587056393
1,804600,1804600,VEV_6500,6500,5242.0,0.5,6.1954,0.6124092671429409
1,804700,1804700,VEV_6500,6500,5239.5,0.5,6.1953,0.613648868666935
1,804800,1804800,VEV_6500,6500,5240.5,0.5,6.1952,0.613159904173977
1,804900,1804900,VEV_6500,6500,5240.0,0.5,6.1951,0.613411805186026
1,805000,1805000,VEV_6500,6500,5239.5,0.5,6.194999999999999,0.6136637268131679
1,805100,1805100,VEV_6500,6500,5239.0,0.5,6.1949,0.6139156690629699
1,805200,1805200,VEV_6500,6500,5240.5,0.5,6.1948,0.6131796998092487
1,805300,1805300,VEV_6500,6500,5241.5,0.5,6.194699999999999,0.6126907780053992
1,805400,1805400,VEV_6500,6500,5241.5,0.5,6.1946,0.6126957233473402
1,805500,1805500,VEV_6500,6500,5244.0,0.5,6.1945,0.6114662597660863
1,805600,1805600,VEV_6500,6500,5246.0,0.5,6.194399999999999,0.6104839563700439
1,805700,1805700,VEV_6500,6500,5243.0,0.5,6.1943,0.6119698533006803
1,805800,1805800,VEV_6500,6500,5244.5,0.5,6.1942,0.6112342285778214
1,805900,1805900,VEV_6500,6500,5247.5,0.5,6.194100000000001,0.6097584653251
1,806000,1806000,VEV_6500,6500,5247.5,0.5,6.194,0.6097633874756074
1,806100,1806100,VEV_6500,6500,5246.5,0.5,6.1939,0.6102618177693817
1,806200,1806200,VEV_6500,6500,5247.5,0.5,6.1938,0.6097732321342264
1,806300,1806300,VEV_6500,6500,5248.5,0.5,6.1937,0.6092847042652212
1,806400,1806400,VEV_6500,6500,5247.5,0.5,6.1936,0.6097830772696717
1,806500,1806500,VEV_6500,6500,5247.0,0.5,6.1935,0.6100347537907631
1,806600,1806600,VEV_6500,6500,5247.0,0.5,6.193400000000001,0.610039678648596
1,806700,1806700,VEV_6500,6500,5247.5,0.5,6.1933,0.6097978458670203
1,806800,1806800,VEV_6500,6500,5248.5,0.5,6.193199999999999,0.609309298675498
1,806900,1806900,VEV_6500,6500,5249.5,0.5,6.193100000000001,0.6088208091960727
1,807000,1807000,VEV_6500,6500,5249.0,0.5,6.193,0.6090724227307616
1,807100,1807100,VEV_6500,6500,5248.5,0.5,6.192899999999999,0.6093240567513947
1,807200,1807200,VEV_6500,6500,5249.0,0.5,6.1928,0.6090822578216004
1,807300,1807300,VEV_6500,6500,5251.5,0.5,6.1927,0.6078538185630518
1,807400,1807400,VEV_6500,6500,5250.0,0.5,6.192599999999999,0.6085986975113948
1,807500,1807500,VEV_6500,6500,5249.5,0.5,6.1925,0.6088503032322201
1,807600,1807600,VEV_6500,6500,5249.5,0.5,6.1924,0.6088552193216199
1,807700,1807700,VEV_6500,6500,5249.5,0.5,6.1923,0.6088601355301699
1,807800,1807800,VEV_6500,6500,5249.0,0.5,6.1922,0.6091117659529968
1,807900,1807900,VEV_6500,6500,5247.5,0.5,6.1921,0.6098569309888593
1,808000,1808000,VEV_6500,6500,5248.5,0.5,6.192,0.6093683374139729
1,808100,1808100,VEV_6500,6500,5249.5,0.5,6.191900000000001,0.6088798015552244
1,808200,1808200,VEV_6500,6500,5251.5,0.5,6.1918,0.6078979938076148
1,808300,1808300,VEV_6500,6500,5250.5,0.5,6.1917,0.6083962362955935
1,808400,1808400,VEV_6500,6500,5251.0,0.5,6.191600000000001,0.6081544724167725
1,808500,1808500,VEV_6500,6500,5251.5,0.5,6.1915,0.6079127210295321
1,808600,1808600,VEV_6500,6500,5250.5,0.5,6.191399999999999,0.6084109758262191
1,808700,1808700,VEV_6500,6500,5250.5,0.5,6.191300000000001,0.6084158892411882
1,808800,1808800,VEV_6500,6500,5250.5,0.5,6.1912,0.6084208027751528
1,808900,1808900,VEV_6500,6500,5249.5,0.5,6.1911000000000005,0.6089191393228786
1,809000,1809000,VEV_6500,6500,5250.5,0.5,6.191,0.6084306302002527
1,809100,1809100,VEV_6500,6500,5250.5,0.5,6.1909,0.6084355440914122
1,809200,1809200,VEV_6500,6500,5249.5,0.5,6.1908,0.6089338929515622
1,809300,1809300,VEV_6500,6500,5248.5,0.5,6.1907,0.6094323154176768
1,809400,1809400,VEV_6500,6500,5247.5,0.5,6.1906,0.6099308115488549
1,809500,1809500,VEV_6500,6500,5247.5,0.5,6.1905,0.6099357378742494
1,809600,1809600,VEV_6500,6500,5247.5,0.5,6.1903999999999995,0.6099406643190297
1,809700,1809700,VEV_6500,6500,5246.5,0.5,6.1903,0.6104392423874192
1,809800,1809800,VEV_6500,6500,5244.5,0.5,6.1902,0.6114316811700984
1,809900,1809900,VEV_6500,6500,5244.5,0.5,6.190099999999999,0.611436619936925
1,810000,1810000,VEV_6500,6500,5243.0,0.5,6.1899999999999995,0.6121823745872705
1,810100,1810100,VEV_6500,6500,5242.5,0.5,6.1899,0.6124342930965301
1,810200,1810200,VEV_6500,6500,5242.5,0.5,6.189800000000001,0.6124392402016285
1,810300,1810300,VEV_6500,6500,5242.5,0.5,6.1897,0.6124441874265454
1,810400,1810400,VEV_6500,6500,5241.5,0.5,6.1896,0.612943143228396
1,810500,1810500,VEV_6500,6500,5240.5,0.5,6.189500000000001,0.6134421731110817
1,810600,1810600,VEV_6500,6500,5240.5,0.5,6.1894,0.6134471286778005
1,810700,1810700,VEV_6500,6500,5241.5,0.5,6.1893,0.6129579979547146
1,810800,1810800,VEV_6500,6500,5240.5,0.5,6.1892000000000005,0.6134570401715793
1,810900,1810900,VEV_6500,6500,5239.5,0.5,6.1891,0.6139561565304319
1,811000,1811000,VEV_6500,6500,5237.5,0.5,6.189,0.6149496437633368
1,811100,1811100,VEV_6500,6500,5236.5,0.5,6.188899999999999,0.6154489787866151
1,811200,1811200,VEV_6500,6500,5236.0,0.5,6.1888,0.615701161329596
1,811300,1811300,VEV_6500,6500,5235.5,0.5,6.1887,0.6159533645619226
1,811400,1811400,VEV_6500,6500,5237.5,0.5,6.188599999999999,0.6149695170693141
1,811500,1811500,VEV_6500,6500,5236.5,0.5,6.1885,0.6154688685509759
1,811600,1811600,VEV_6500,6500,5236.5,0.5,6.1884,0.6154738412933778
1,811700,1811700,VEV_6500,6500,5237.5,0.5,6.188299999999999,0.6149844233133264
1,811800,1811800,VEV_6500,6500,5237.5,0.5,6.1882,0.6149893923021963
1,811900,1811900,VEV_6500,6500,5237.0,0.5,6.1881,0.615241552547255
1,812000,1812000,VEV_6500,6500,5236.5,0.5,6.188000000000001,0.6154937334684589
1,812100,1812100,VEV_6500,6500,5236.5,0.5,6.1879,0.6154987068135422
1,812200,1812200,VEV_6500,6500,5234.5,0.5,6.1878,0.6164927007905785
1,812300,1812300,VEV_6500,6500,5234.5,0.5,6.1877,0.616497682368613
1,812400,1812400,VEV_6500,6500,5235.5,0.5,6.1876,0.6160081126541479
1,812500,1812500,VEV_6500,6500,5233.5,0.5,6.1875,0.6170022676854796
1,812600,1812600,VEV_6500,6500,5235.0,0.5,6.1874,0.6162653398292199
1,812700,1812700,VEV_6500,6500,5234.5,0.5,6.187300000000001,0.6165176098884744
1,812800,1812800,VEV_6500,6500,5233.5,0.5,6.1872,0.6170172258601543
1,812900,1812900,VEV_6500,6500,5232.0,0.5,6.187099999999999,0.6177642934481749
1,813000,1813000,VEV_6500,6500,5231.5,0.5,6.187000000000001,0.6180166815518355
1,813100,1813100,VEV_6500,6500,5231.5,0.5,6.1869,0.6180216760901718
1,813200,1813200,VEV_6500,6500,5231.5,0.5,6.186799999999999,0.6180266707495874
1,813300,1813300,VEV_6500,6500,5231.5,0.5,6.1867,0.6180316655301279
1,813400,1813400,VEV_6500,6500,5229.0,0.5,6.1866,0.6192739286064832
1,813500,1813500,VEV_6500,6500,5231.5,0.5,6.186499999999999,0.6180416554545001
1,813600,1813600,VEV_6500,6500,5231.5,0.5,6.1864,0.6180466505983813
1,813700,1813700,VEV_6500,6500,5231.5,0.5,6.1863,0.6180516458633005
1,813800,1813800,VEV_6500,6500,5230.5,0.5,6.1862,0.618551514544905
1,813900,1813900,VEV_6500,6500,5229.5,0.5,6.1861,0.6190514579710786
1,814000,1814000,VEV_6500,6500,5228.5,0.5,6.186,0.6195514762005194
1,814100,1814100,VEV_6500,6500,5229.5,0.5,6.1859,0.6190614653500419
1,814200,1814200,VEV_6500,6500,5229.5,0.5,6.185800000000001,0.6190664692214991
1,814300,1814300,VEV_6500,6500,5230.5,0.5,6.1857,0.6185765132926457
1,814400,1814400,VEV_6500,6500,5229.5,0.5,6.1856,0.6190764773284767
1,814500,1814500,VEV_6500,6500,5229.5,0.5,6.185500000000001,0.6190814815639911
1,814600,1814600,VEV_6500,6500,5229.0,0.5,6.1854,0.6193339968862401
1,814700,1814700,VEV_6500,6500,5230.5,0.5,6.1853,0.6185965144732959
1,814800,1814800,VEV_6500,6500,5228.5,0.5,6.185200000000001,0.6195915416111002
1,814900,1814900,VEV_6500,6500,5228.5,0.5,6.1851,0.6195965503339873
1,815000,1815000,VEV_6500,6500,5227.5,0.5,6.1850000000000005,0.6200966805378612
1,815100,1815100,VEV_6500,6500,5227.5,0.5,6.184900000000001,0.6201016935063262
1,815200,1815200,VEV_6500,6500,5228.5,0.5,6.1848,0.6196115772314859
1,815300,1815300,VEV_6500,6500,5228.5,0.5,6.1847,0.619616586440259
1,815400,1815400,VEV_6500,6500,5229.5,0.5,6.1846,0.6191265251451876
1,815500,1815500,VEV_6500,6500,5229.5,0.5,6.1845,0.6191315305944589
1,815600,1815600,VEV_6500,6500,5232.0,0.5,6.1844,0.6178991312320266
1,815700,1815700,VEV_6500,6500,5232.5,0.5,6.1842999999999995,0.6176566938718433
1,815800,1815800,VEV_6500,6500,5232.5,0.5,6.1842,0.6176616876802339
1,815900,1815900,VEV_6500,6500,5232.5,0.5,6.1841,0.6176666816097542
1,816000,1816000,VEV_6500,6500,5232.5,0.5,6.183999999999999,0.6176716756603693
1,816100,1816100,VEV_6500,6500,5231.5,0.5,6.1838999999999995,0.6181715685703897
1,816200,1816200,VEV_6500,6500,5230.0,0.5,6.1838,0.6189190458284544
1,816300,1816300,VEV_6500,6500,5229.5,0.5,6.183700000000001,0.6191715785597536
1,816400,1816400,VEV_6500,6500,5229.5,0.5,6.1836,0.6191765851018665
1,816500,1816500,VEV_6500,6500,5230.5,0.5,6.1835,0.6186865438017823
1,816600,1816600,VEV_6500,6500,5232.5,0.5,6.183400000000001,0.6177016425083726
1,816700,1816700,VEV_6500,6500,5232.5,0.5,6.1833,0.6177066374071007
1,816800,1816800,VEV_6500,6500,5232.0,0.5,6.1832,0.6179590874833056
1,816900,1816900,VEV_6500,6500,5233.5,0.5,6.1831000000000005,0.6172217633408348
1,817000,1817000,VEV_6500,6500,5232.5,0.5,6.183,0.6177216228303077
1,817100,1817100,VEV_6500,6500,5232.5,0.5,6.1829,0.6177266182137346
1,817200,1817200,VEV_6500,6500,5233.5,0.5,6.182799999999999,0.6172367374854812
1,817300,1817300,VEV_6500,6500,5233.5,0.5,6.1827,0.6172417291092085
1,817400,1817400,VEV_6500,6500,5234.5,0.5,6.1826,0.6167519030889572
1,817500,1817500,VEV_6500,6500,5233.5,0.5,6.182499999999999,0.6172517127200181
1,817600,1817600,VEV_6500,6500,5232.5,0.5,6.1824,0.6177515969489051
1,817700,1817700,VEV_6500,6500,5232.5,0.5,6.1823,0.6177565930595514
1,817800,1817800,VEV_6500,6500,5231.5,0.5,6.182199999999999,0.6182565560693893
1,817900,1817900,VEV_6500,6500,5231.0,0.5,6.1821,0.6185090667833635
1,818000,1818000,VEV_6500,6500,5230.0,0.5,6.182,0.619009143952074
1,818100,1818100,VEV_6500,6500,5231.5,0.5,6.181900000000001,0.618271557502327
1,818200,1818200,VEV_6500,6500,5231.5,0.5,6.1818,0.6182765582226162
1,818300,1818300,VEV_6500,6500,5231.5,0.5,6.1817,0.6182815590642765
1,818400,1818400,VEV_6500,6500,5232.5,0.5,6.1816,0.6177915692286573
1,818500,1818500,VEV_6500,6500,5233.5,0.5,6.1815,0.6173016380416343
1,818600,1818600,VEV_6500,6500,5233.5,0.5,6.1814,0.6173066312401172
1,818700,1818700,VEV_6500,6500,5232.5,0.5,6.1813,0.6178065608341601
1,818800,1818800,VEV_6500,6500,5234.5,0.5,6.181200000000001,0.6168217442021753
1,818900,1818900,VEV_6500,6500,5232.0,0.5,6.1811,0.618064052932751
1,819000,1819000,VEV_6500,6500,5230.5,0.5,6.180999999999999,0.618811649771112
1,819100,1819100,VEV_6500,6500,5231.0,0.5,6.180900000000001,0.6185691045496258
1,819200,1819200,VEV_6500,6500,5232.5,0.5,6.1808,0.6178315492687565
1,819300,1819300,VEV_6500,6500,5232.5,0.5,6.180699999999999,0.6178365473195759
1,819400,1819400,VEV_6500,6500,5231.5,0.5,6.1806,0.6183365763325739
1,819500,1819500,VEV_6500,6500,5233.5,0.5,6.1805,0.6173515754795669
1,819600,1819600,VEV_6500,6500,5235.5,0.5,6.180399999999999,0.6163668246649876
1,819700,1819700,VEV_6500,6500,5235.5,0.5,6.1803,0.6163718111893906
1,819800,1819800,VEV_6500,6500,5237.5,0.5,6.1802,0.6153873020796756
1,819900,1819900,VEV_6500,6500,5235.5,0.5,6.1801,0.6163817846012152
1,820000,1820000,VEV_6500,6500,5236.0,0.5,6.18,0.6161393686753407
1,820100,1820100,VEV_6500,6500,5236.5,0.5,6.1799,0.6158969654532434
1,820200,1820200,VEV_6500,6500,5237.5,0.5,6.1798,0.6154072178486545
1,820300,1820300,VEV_6500,6500,5238.5,0.5,6.1796999999999995,0.61491752861914
1,820400,1820400,VEV_6500,6500,5238.0,0.5,6.1796,0.6151698319410777
1,820500,1820500,VEV_6500,6500,5239.5,0.5,6.1795,0.614432869190809
1,820600,1820600,VEV_6500,6500,5241.0,0.5,6.179400000000001,0.6136960433866259
1,820700,1820700,VEV_6500,6500,5243.5,0.5,6.1793,0.6124650003102916
1,820800,1820800,VEV_6500,6500,5243.5,0.5,6.1792,0.6124699561502362
1,820900,1820900,VEV_6500,6500,5240.5,0.5,6.179100000000001,0.6139581961895528
1,821000,1821000,VEV_6500,6500,5241.5,0.5,6.179,0.6134686662289048
1,821100,1821100,VEV_6500,6500,5240.5,0.5,6.178899999999999,0.613968132476417
1,821200,1821200,VEV_6500,6500,5243.0,0.5,6.178800000000001,0.6127369594844674
1,821300,1821300,VEV_6500,6500,5243.5,0.5,6.1787,0.6124947371545522
1,821400,1821400,VEV_6500,6500,5243.5,0.5,6.1786,0.6124996937163962
1,821500,1821500,VEV_6500,6500,5244.5,0.5,6.1785,0.6120103302898818
1,821600,1821600,VEV_6500,6500,5245.0,0.5,6.1784,0.611768145741383
1,821700,1821700,VEV_6500,6500,5245.5,0.5,6.1783,0.6115259737729237
1,821800,1821800,VEV_6500,6500,5245.5,0.5,6.1781999999999995,0.611530922815517
1,821900,1821900,VEV_6500,6500,5242.0,0.5,6.1781,0.6132661061262585
1,822000,1822000,VEV_6500,6500,5242.5,0.5,6.178,0.6130238416528393
1,822100,1822100,VEV_6500,6500,5242.5,0.5,6.177899999999999,0.6130288030584918
1,822200,1822200,VEV_6500,6500,5243.5,0.5,6.1777999999999995,0.6125393505434831
1,822300,1822300,VEV_6500,6500,5243.0,0.5,6.1777,0.6127915089652594
1,822400,1822400,VEV_6500,6500,5243.5,0.5,6.177600000000001,0.6125492659538794
1,822500,1822500,VEV_6500,6500,5241.0,0.5,6.1775,0.613790412697717
1,822600,1822600,VEV_6500,6500,5242.5,0.5,6.1774000000000004,0.6130536118938794
1,822700,1822700,VEV_6500,6500,5244.0,0.5,6.177300000000001,0.6123169476748278
1,822800,1822800,VEV_6500,6500,5244.5,0.5,6.1772,0.6120747260982191
1,822900,1822900,VEV_6500,6500,5245.5,0.5,6.1771,0.6115853702155958
1,823000,1823000,VEV_6500,6500,5246.5,0.5,6.1770000000000005,0.6110960722687377
1,823100,1823100,VEV_6500,6500,5247.5,0.5,6.1769,0.6106068322017222
1,823200,1823200,VEV_6500,6500,5246.5,0.5,6.1768,0.6111059655974111
1,823300,1823300,VEV_6500,6500,5248.5,0.5,6.176699999999999,0.6101225888028932
1,823400,1823400,VEV_6500,6500,5247.5,0.5,6.1766,0.6106216607340642
1,823500,1823500,VEV_6500,6500,5247.5,0.5,6.1765,0.610626603818222
1,823600,1823600,VEV_6500,6500,5248.5,0.5,6.176399999999999,0.6101374060552227
1,823700,1823700,VEV_6500,6500,5248.5,0.5,6.1763,0.6101423453792061
1,823800,1823800,VEV_6500,6500,5248.5,0.5,6.1762,0.6101472848231551
1,823900,1823900,VEV_6500,6500,5249.5,0.5,6.176099999999999,0.6096581370696652
1,824000,1824000,VEV_6500,6500,5248.5,0.5,6.176,0.6101571640709684
1,824100,1824100,VEV_6500,6500,5250.5,0.5,6.1759,0.6091739788344794
1,824200,1824200,VEV_6500,6500,5248.5,0.5,6.175799999999999,0.6101670437986797
1,824300,1824300,VEV_6500,6500,5249.0,0.5,6.1757,0.6099249239803777
1,824400,1824400,VEV_6500,6500,5249.5,0.5,6.1756,0.6096828166877706
1,824500,1824500,VEV_6500,6500,5250.5,0.5,6.1755,0.6091937072488693
1,824600,1824600,VEV_6500,6500,5250.5,0.5,6.1754,0.6091986396519542
1,824700,1824700,VEV_6500,6500,5251.5,0.5,6.1753,0.6087095839931265
1,824800,1824800,VEV_6500,6500,5250.5,0.5,6.1752,0.6092085048175595
1,824900,1824900,VEV_6500,6500,5250.5,0.5,6.175100000000001,0.6092134375801037
1,825000,1825000,VEV_6500,6500,5250.5,0.5,6.175,0.6092183704624845
1,825100,1825100,VEV_6500,6500,5249.5,0.5,6.1749,0.6097173731888383
1,825200,1825200,VEV_6500,6500,5249.5,0.5,6.174800000000001,0.6097223103115252
1,825300,1825300,VEV_6500,6500,5250.5,0.5,6.1747,0.6092331698285245
1,825400,1825400,VEV_6500,6500,5249.5,0.5,6.174599999999999,0.6097321849167312
1,825500,1825500,VEV_6500,6500,5250.0,0.5,6.174500000000001,0.6094900713388001
1,825600,1825600,VEV_6500,6500,5248.5,0.5,6.1744,0.6102362153330982
1,825700,1825700,VEV_6500,6500,5249.5,0.5,6.174299999999999,0.6097469977241563
1,825800,1825800,VEV_6500,6500,5250.0,0.5,6.1742,0.6095048785041675
1,825900,1825900,VEV_6500,6500,5248.5,0.5,6.1741,0.6102510408656139
1,826000,1826000,VEV_6500,6500,5249.5,0.5,6.174,0.6097618116112304
1,826100,1826100,VEV_6500,6500,5248.5,0.5,6.1739,0.610260925154293
1,826200,1826200,VEV_6500,6500,5248.5,0.5,6.1738,0.61026586747876
1,826300,1826300,VEV_6500,6500,5249.0,0.5,6.1737,0.6100237100462673
1,826400,1826400,VEV_6500,6500,5247.5,0.5,6.1735999999999995,0.6107700054998111
1,826500,1826500,VEV_6500,6500,5247.0,0.5,6.1735,0.6110221053372209
1,826600,1826600,VEV_6500,6500,5246.5,0.5,6.1734,0.6112742257360744
1,826700,1826700,VEV_6500,6500,5245.0,0.5,6.173300000000001,0.6120207961404898
1,826800,1826800,VEV_6500,6500,5246.5,0.5,6.1732,0.6112841277200605
1,826900,1826900,VEV_6500,6500,5245.5,0.5,6.1731,0.6117834834260292
1,827000,1827000,VEV_6500,6500,5244.5,0.5,6.173000000000001,0.6122829131005774
1,827100,1827100,VEV_6500,6500,5244.5,0.5,6.1729,0.6122878725234961
1,827200,1827200,VEV_6500,6500,5245.5,0.5,6.172799999999999,0.6117983496792236
1,827300,1827300,VEV_6500,6500,5244.5,0.5,6.172700000000001,0.6122977917308603
1,827400,1827400,VEV_6500,6500,5243.5,0.5,6.1726,0.6127973078123168
1,827500,1827500,VEV_6500,6500,5244.5,0.5,6.1725,0.6123077114202942
1,827600,1827600,VEV_6500,6500,5243.5,0.5,6.1724,0.6128072357551213
1,827700,1827700,VEV_6500,6500,5241.5,0.5,6.1723,0.6138015344674386
1,827800,1827800,VEV_6500,6500,5241.5,0.5,6.1722,0.6138065067548628
1,827900,1827900,VEV_6500,6500,5242.0,0.5,6.1720999999999995,0.613564116756542
1,828000,1828000,VEV_6500,6500,5240.5,0.5,6.172,0.6143112300750846
1,828100,1828100,VEV_6500,6500,5239.5,0.5,6.1719,0.6148110552550909
1,828200,1828200,VEV_6500,6500,5239.0,0.5,6.171799999999999,0.6150634871256868
1,828300,1828300,VEV_6500,6500,5237.0,0.5,6.1716999999999995,0.6160584480025786
1,828400,1828400,VEV_6500,6500,5237.5,0.5,6.1716,0.6158159177054918
1,828500,1828500,VEV_6500,6500,5236.5,0.5,6.171500000000001,0.6163159701756358
1,828600,1828600,VEV_6500,6500,5235.5,0.5,6.1714,0.6168160971503713
1,828700,1828700,VEV_6500,6500,5235.5,0.5,6.1713000000000005,0.6168210945868855
1,828800,1828800,VEV_6500,6500,5234.5,0.5,6.171200000000001,0.6173213002587552
1,828900,1828900,VEV_6500,6500,5235.5,0.5,6.1711,0.6168310898243157
1,829000,1829000,VEV_6500,6500,5236.0,0.5,6.171,0.6165885044672275
1,829100,1829100,VEV_6500,6500,5238.5,0.5,6.1709000000000005,0.6153558233931664
1,829200,1829200,VEV_6500,6500,5238.5,0.5,6.1708,0.6153608094025258
1,829300,1829300,VEV_6500,6500,5240.5,0.5,6.1707,0.6143759360680963
1,829400,1829400,VEV_6500,6500,5241.5,0.5,6.1706,0.6138860797912478
1,829500,1829500,VEV_6500,6500,5238.5,0.5,6.1705,0.61537576815781
1,829600,1829600,VEV_6500,6500,5238.5,0.5,6.1704,0.6153807546519994
1,829700,1829700,VEV_6500,6500,5239.5,0.5,6.170299999999999,0.614890762394692
1,829800,1829800,VEV_6500,6500,5239.5,0.5,6.170200000000001,0.6148957451203174
1,829900,1829900,VEV_6500,6500,5240.5,0.5,6.1701,0.614405807269568
1,830000,1830000,VEV_6500,6500,5239.0,0.5,6.169999999999999,0.6151531981096894
1,830100,1830100,VEV_6500,6500,5239.0,0.5,6.1699,0.6151581832042958
1,830200,1830200,VEV_6500,6500,5237.5,0.5,6.1698,0.6159057413477731
1,830300,1830300,VEV_6500,6500,5239.0,0.5,6.169699999999999,0.615168153757137
1,830400,1830400,VEV_6500,6500,5239.5,0.5,6.1696,0.6149256440179489
1,830500,1830500,VEV_6500,6500,5240.5,0.5,6.1695,0.6144356828285371
1,830600,1830600,VEV_6500,6500,5241.0,0.5,6.1694,0.6141932129325054
1,830700,1830700,VEV_6500,6500,5241.5,0.5,6.1693,0.6139507556755663
1,830800,1830800,VEV_6500,6500,5241.5,0.5,6.1692,0.6139557315903639
1,830900,1830900,VEV_6500,6500,5241.5,0.5,6.1691,0.613960707626098
1,831000,1831000,VEV_6500,6500,5240.5,0.5,6.169000000000001,0.6144605824570362
1,831100,1831100,VEV_6500,6500,5241.5,0.5,6.1689,0.6139706600605919
1,831200,1831200,VEV_6500,6500,5241.0,0.5,6.1688,0.6142230815428724
1,831300,1831300,VEV_6500,6500,5242.5,0.5,6.168700000000001,0.6134857683616275
1,831400,1831400,VEV_6500,6500,5244.0,0.5,6.1686,0.6127485918448408
