mid_price_here,mid_price_there,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex
620.5,620.75,1.9,10,-2,197.9894436,59.06
616.5,616.75,1.9,10,-2,197.9645484,59.06
615.5,615.75,1.9,10,-2,198.0366937,59.06
616.5,616.75,1.9,10,-2,198.0512987,59.05
614.5,614.25,1.9,10,-2,197.9177798,59.04
618.5,618.75,1.9,10,-2,198.3488646,59.04
618.5,618.75,1.9,10,-2,198.4751635,59.04
619.5,619.25,1.9,10,-2,198.4882004,59.03
619.5,619.75,1.9,10,-2,198.6417152,59.02
625.5,625.25,1.9,10,-2,198.8437759,59.02
624.5,624.75,1.9,10,-2,199.102611,59.02
625.5,625.25,1.9,10,-2,199.1468177,59.01
623.5,623.25,1.9,10,-2,199.0495364,59
619.5,619.25,1.9,10,-2,199.0731828,59
618.5,618.75,1.9,10,-2,199.0946467,59
617.5,617.75,1.9,10,-2,199.0249729,58.99
615.5,615.75,1.9,10,-2,198.9401633,58.98
612.5,612.25,1.9,10,-2,198.8025933,58.98
609.5,609.75,1.9,10,-2,198.6755555,58.98
608.5,608.75,1.9,10,-2,198.4921671,58.97
614.5,612.25,1.9,10,-2,198.6607486,58.96
613.5,613.75,1.9,10,-2,198.9367906,58.96
617.5,617.25,1.9,10,-2,199.1616066,58.96
612.5,612.75,1.9,10,-2,199.2747889,58.95
611.5,611.75,1.9,10,-2,199.2825125,58.94
613.5,613.75,1.9,10,-2,199.4625989,58.94
615.5,615.25,1.9,10,-2,199.3530887,58.94
616.5,616.75,1.9,10,-2,199.3667093,58.93
616.5,616.75,1.9,10,-2,199.3368149,58.92
613.5,613.25,1.9,10,-2,199.3247953,58.92
613.5,613.25,1.9,10,-2,199.1049414,58.92
611.5,611.25,1.9,10,-2,198.9563671,58.91
614.5,614.75,1.9,10,-2,199.1376892,58.9
615.5,615.75,1.9,10,-2,199.0317636,58.9
618.5,618.25,1.9,10,-2,199.2113876,58.9
615.5,615.25,1.9,10,-2,198.7184169,58.89
612.5,612.25,1.9,10,-2,198.3236284,58.88
613.5,613.25,1.9,10,-2,198.3487626,58.88
615.5,615.25,1.9,10,-2,198.364851,58.88
613.5,613.25,1.9,10,-2,198.1582499,58.87
611.5,611.75,1.9,10,-2,198.1460422,58.86
610.5,610.25,1.9,10,-2,198.0122431,58.86
610.5,610.25,1.9,10,-2,197.9835876,58.86
608.5,608.75,1.9,10,-2,197.7630044,58.85
606.5,606.75,1.9,10,-2,197.6300655,58.84
610.5,610.25,1.9,10,-2,197.6746685,58.84
612.5,610.25,1.9,10,-2,197.7637204,58.84
611.5,611.75,1.9,10,-2,197.8655664,58.83
616.5,616.75,1.9,10,-2,198.0978217,58.82
614.5,614.75,1.9,10,-2,198.0556481,58.82
613.5,613.25,1.9,10,-2,198.3291669,58.82
617.5,617.75,1.9,10,-2,198.5875641,58.81
618.5,618.75,1.9,10,-2,198.6406382,58.8
617.5,617.75,1.9,10,-2,198.6361654,58.8
614.5,616.75,1.9,10,-2,198.676258,58.8
617.5,617.75,1.9,10,-2,198.9666135,58.79
619.5,619.75,1.9,10,-2,198.8546656,58.78
618.5,618.75,1.9,10,-2,198.8069325,58.78
622.5,622.75,1.9,10,-2,199.0147398,58.78
620.5,620.75,1.9,10,-2,198.9935198,58.77
620.5,620.5,1.9,10,-2,198.8212437,58.76
622.5,622.75,1.9,10,-2,198.9607805,58.76
627.5,627.75,1.9,10,-2,199.0078903,58.76
625.5,625.25,1.9,10,-2,199.0390473,58.75
619.5,619.75,1.9,10,-2,198.92619,58.74
619.5,619.75,1.9,10,-2,198.9831685,58.74
618.5,618.75,1.9,10,-2,198.8742374,58.74
617.5,617.75,1.9,10,-2,198.7879662,58.73
615.5,615.75,1.9,10,-2.5,198.7480928,58.72
615.5,615.25,1.9,10,-2.5,198.5553533,58.72
616.5,616.25,1.9,10,-2.5,198.7275718,58.72
615.5,615.25,1.9,10,-2.5,198.4359669,58.71
613.5,613.25,1.9,10,-2.5,198.3587656,58.7
615.5,615.25,1.9,10,-2.5,198.6186222,58.7
609.5,609.75,1.9,10,-2.5,198.4735897,58.7
610,610,1.9,10,-2.5,198.7712714,58.69
610.5,610.25,1.9,10,-2.5,199.0002158,58.68
604.5,604.25,1.9,10,-2.5,198.7460725,58.68
607.5,607.25,1.9,10,-2.5,198.8920341,58.68
607,607,1.9,10,-2.5,198.8480025,58.67
605.5,605.25,1.9,10,-2.5,198.7626266,58.66
603.5,603.25,1.9,10,-2.5,198.7467883,58.66
604.5,604.25,1.9,10,-2.5,198.8158635,58.66
604.5,604.75,1.9,10,-2.5,199.146167,58.65
608.5,608.25,1.9,10,-2.5,199.3598249,58.64
603.5,603.75,1.9,10,-2.5,199.0433569,58.64
605.5,605.75,1.9,10,-2.5,199.242444,58.64
604.5,604.25,1.9,10,-2.5,199.193574,58.63
607.5,607.25,1.9,10,-2.5,199.2909313,58.62
608.5,606.25,1.9,10,-2.5,199.4080966,58.62
601.5,601.25,1.9,10,-2.5,199.1835806,58.62
605.5,605.25,1.9,10,-2.5,199.3057248,58.61
606.5,606.25,1.9,10,-2.5,199.0122162,58.6
606.5,606.25,1.9,10,-2.5,198.7965426,58.6
607.5,607.25,1.9,10,-2.5,198.8726355,58.6
605.5,605.75,1.9,10,-2.5,198.5100837,58.59
608.5,608.25,1.9,10,-2.5,198.612124,58.58
610.5,610.25,1.9,10,-2.5,198.823553,58.58
612.5,612.75,1.9,10,-2.5,198.9479928,58.58
612.5,612.75,1.9,10,-2.5,198.8849834,58.57
615.5,615.25,1.9,10,-2.5,198.9555444,58.56
615.5,615.25,1.9,10,-2.5,198.7942658,58.56
618.5,618.75,1.9,10,-2.5,198.9147396,58.56
616.5,616.25,1.9,10,-2.5,198.7994692,58.55
614.5,614.75,1.9,10,-2.5,198.4902786,58.54
613.5,613.25,1.9,10,-2.5,198.4440467,58.54
615.5,615.75,1.9,10,-2.5,198.4784155,58.54
613.5,613.75,1.9,10,-2.5,198.1766272,58.53
610.5,610.25,1.9,10,-2.5,197.8697904,58.52
609.5,611.75,1.9,10,-2.5,198.236834,58.52
608.5,608.75,1.9,10,-2.5,197.8793295,58.52
612.5,612.25,1.9,10,-2.5,197.997638,58.51
612.5,612.25,1.9,10,-2.5,197.9031044,58.5
608.5,608.25,1.9,10,-2.5,197.6408381,58.5
607.5,607.25,1.9,10,-2.5,197.5800796,58.5
604.5,604.75,1.9,10,-2.5,197.5538247,58.49
606.5,606.75,1.9,10,-2.5,197.5780502,58.48
603.5,603.75,1.9,10,-2.5,197.1777286,58.48
601.5,601.25,1.9,10,-2.5,197.0332533,58.48
598.5,598.75,1.9,10,-2.5,196.983497,58.47
596.5,596.75,1.9,10,-2.5,197.0299291,58.46
596.5,596.75,1.9,10,-2.5,197.0740374,58.46
597.5,597.75,1.9,10,-2.5,197.1500387,58.46
595.5,597.75,1.9,10,-2.5,197.1483485,58.45
598.5,598.25,1.9,10,-2.5,197.4322916,58.44
598.5,598.75,1.9,10,-2.5,197.404015,58.44
599.5,597.75,1.9,10,-2.5,197.1376622,58.44
595.5,595.75,1.9,10,-2.5,197.1314948,58.43
598.5,598.75,1.9,10,-2.5,197.1477738,58.42
602.5,602.25,1.9,10,-2.5,197.2460215,58.42
601.5,601.25,1.9,10,-2.5,197.4217129,58.42
605.5,605.25,1.9,10,-2.5,197.4512622,58.41
607.5,607.75,1.9,10,-2.5,197.4827669,58.4
610.5,610.75,1.9,10,-2.5,197.6065229,58.4
611.5,611.25,1.9,10,-2.5,197.6906082,58.4
608.5,606.75,1.9,10,-2.5,197.5242928,58.39
605.5,605.25,1.9,10,-2.5,197.4043743,58.38
606.5,606.25,1.9,10,-2.5,197.575857,58.38
604.5,604.75,1.9,10,-2.5,197.5380636,58.38
607.5,607.75,1.9,10,-2.5,197.6455904,58.37
605.5,605.75,1.9,10,-2.5,197.4649305,58.36
607.5,607.75,1.9,10,-2.5,197.5477039,58.36
606.5,606.75,1.9,10,-2.5,197.6224821,58.36
603.5,603.75,1.9,10,-2.5,197.6088779,58.35
602.5,602.25,1.9,10,-2.5,197.4533432,58.34
601.5,601.75,1.9,10,-2.5,197.4411302,58.34
602.5,602.25,1.9,10,-2.5,197.5913829,58.34
602.5,602.25,1.9,10,-2.5,197.7427338,58.33
601.5,601.75,1.9,10,-2.5,197.4351951,58.32
599.5,599.75,1.9,10,-2.5,197.5420334,58.32
599.5,599.25,1.9,10,-2.5,197.6221053,58.32
602.5,602.75,1.9,10,-2.5,197.7716628,58.31
603.5,603.75,1.9,10,-2.5,197.5082715,58.3
601.5,601.25,1.9,10,-2.5,197.5313358,58.3
599.5,599.25,1.9,10,-2.5,197.2217048,58.3
597.5,597.75,1.9,10,-2.5,197.0264502,58.29
595.5,595.75,1.9,10,-2.5,196.9941817,58.28
598.5,598.25,1.9,10,-2.5,197.1043856,58.28
595.5,595.25,1.9,10,-2.5,196.786958,58.28
595.5,595.75,1.9,10,-2.5,197.0417621,58.27
595.5,595.75,1.9,10,-2.5,196.7363641,58.26
596.5,596.75,1.9,10,-2.5,196.8512581,58.26
597,597,1.9,10,-2.5,196.9116533,58.26
597.5,597.25,1.9,10,-2.5,196.8762142,58.25
596.5,596.75,1.9,10,-2.5,196.6900541,58.24
598.5,598.75,1.9,10,-2.5,196.8148504,58.24
597.5,597.25,1.9,10,-2.5,196.8693144,58.24
597.5,597.25,1.9,10,-2.5,196.9643734,58.23
597.5,597.25,1.9,10,-2.5,196.6320904,58.22
599.5,599.75,1.9,10,-2.5,196.8768235,58.22
594.5,594.25,1.9,10,-2.5,196.551848,58.22
597.5,597.25,1.9,10,-2.5,196.6088693,58.21
596.5,596.25,1.9,10,-2.5,196.9562028,58.2
591.5,591.25,1.9,10,-2.5,196.889713,58.2
598.5,598.25,1.9,10,-2.5,197.2941808,58.2
600.5,600.75,1.9,10,-2.5,197.4056281,58.19
599.5,599.75,1.9,10,-2.5,197.1634361,58.18
594.5,594.75,1.9,10,-2.5,196.9888906,58.18
596.5,596.25,1.9,10,-2.5,196.998241,58.18
596.5,594.75,1.9,10,-2.5,197.0066154,58.17
595.5,595.25,1.9,10,-2.5,197.0584894,58.16
594.5,594.25,1.9,10,-2.5,196.8938254,58.16
596.5,596.25,1.9,10,-2.5,196.9057721,58.16
598.5,598.75,1.9,10,-2.5,197.2702328,58.15
596.5,596.75,1.9,10,-2.5,197.3583057,58.14
597.5,597.25,1.9,10,-2.5,197.6247426,58.14
594.5,596.75,1.9,10,-2.5,197.4283431,58.14
595.5,595.75,1.9,10,-2.5,197.3642174,58.13
594,591.75,1.9,10,-2.5,197.3264956,58.12
588.5,588.25,1.9,10,-2.5,196.9470975,58.12
585.5,585.25,1.9,10,-2.5,196.8082445,58.12
584.5,584.25,1.9,10,-2.5,196.6952691,58.11
583.5,583.75,1.9,10,-2.5,197.0406605,58.1
584.5,584.75,1.9,10,-2.5,197.2156197,58.1
582.5,582.75,1.9,10,-2.5,197.1251204,58.1
579.5,579.25,1.9,10,-2.5,196.8087412,58.09
583.5,583.25,1.9,10,-2.5,196.9516505,58.08
584.5,584.75,1.9,10,-2.5,197.021372,58.08
585.5,585.25,1.9,10,-2.5,196.9224413,58.08
587.5,587.25,1.9,10,-2.5,197.013804,58.07
584.5,584.75,1.9,10,-2.5,196.7559178,58.06
587.5,587.75,1.9,10,-2.5,196.7912681,58.06
590.5,590.75,1.9,10,-2.5,197.0609329,58.06
589.5,589.25,1.9,10,-2.5,196.6351931,58.05
587.5,587.75,1.9,10,-2.5,196.4614089,58.04
588.5,588.75,1.9,10,-2.5,196.9263985,58.04
588.5,588.25,1.9,10,-2.5,196.850786,58.04
588.5,588.75,1.9,10,-2.5,196.8547506,58.03
587.5,587.25,1.9,10,-2.5,196.726271,58.02
590.5,590.75,1.9,10,-2.5,196.852334,58.02
588.5,588.75,1.9,10,-2.5,196.8086133,58.02
590.5,590.25,1.9,10,-2.5,196.6471997,58.01
589.5,589.25,1.9,10,-2.5,196.4838234,58
589.5,589.75,1.9,10,-2.5,196.6121086,58
590.5,590.25,1.9,10,-2.5,196.7677798,58
591.5,591.75,1.9,10,-2.5,196.7756899,57.99
592.5,592.75,1.9,10,-2.5,196.7884194,57.98
592.5,592.25,1.9,10,-2.5,196.7700841,57.98
593.5,593.25,1.9,10,-2.5,196.800992,57.98
598.5,598.75,1.9,10,-2.5,197.086002,57.97
600.5,600.25,1.9,10,-2.5,196.9865829,57.96
601.5,599.75,1.9,10,-2.5,196.9397989,57.96
597.5,597.25,1.9,10,-2.5,196.4032629,57.96
595.5,595.75,1.9,10,-2.5,196.4431437,57.95
598.5,598.75,1.9,10,-2.5,196.6854543,57.94
597.5,597.25,1.9,10,-2.5,196.4022277,57.94
597.5,597.75,1.9,10,-2.5,196.3675729,57.94
595.5,595.25,1.9,10,-2.5,196.2602764,57.93
595,595,1.9,10,-2.5,196.1698884,57.92
592.5,592.75,1.9,10,-2.5,196.106971,57.92
594.5,594.25,1.9,10,-2.5,196.1856929,57.92
596.5,596.25,1.9,10,-2.5,196.2214349,57.91
598.5,598.25,1.9,10,-2.5,196.2700886,57.9
602.5,602.25,1.9,10,-2.5,196.1663665,57.9
604.5,604.25,1.9,10,-2.5,196.2184762,57.9
608.5,608.25,1.9,10,-2.5,196.4565372,57.89
608.5,608.75,1.9,10,-2.5,196.5317695,57.88
608.5,608.75,1.9,10,-2.5,196.9130008,57.88
608.5,608.75,1.9,10,-2.5,197.0188367,57.88
608.5,608.25,1.9,10,-2.5,197.1282968,57.87
604.5,604.75,1.9,10,-2.5,196.7098323,57.86
609.5,609.25,1.9,10,-2.5,196.818328,57.86
612.5,612.25,1.9,10,-2.5,197.0787255,57.86
613.5,613.75,1.9,10,-2.5,197.0176022,57.85
618.5,618.25,1.9,10,-2.5,197.347559,57.84
620.5,620.25,1.9,10,-2.5,197.6551631,57.84
621.5,621.25,1.9,10,-2.5,197.6580553,57.84
619.5,619.25,1.9,10,-2.5,197.6047556,57.83
621.5,621.25,1.9,10,-2.5,197.6696888,57.82
619.5,619.25,1.9,10,-2.5,197.8713266,57.82
621.5,621.75,1.9,10,-2.5,197.9379541,57.82
624.5,624.75,1.9,10,-2.5,198.0856098,57.81
623.5,623.75,1.9,10,-2.5,198.0883085,57.8
625.5,625.25,1.9,10,-2.5,198.1376685,57.8
624.5,624.75,1.9,10,-2.5,198.103091,57.8
619.5,619.75,1.9,10,-2.5,197.9277031,57.79
621.5,621.25,1.9,10,-2.5,198.0162053,57.78
623.5,623.25,1.9,10,-2.5,197.8491152,57.78
621.5,621.75,1.9,10,-2.5,198.058986,57.78
622.5,622.75,1.9,10,-2.5,197.9997327,57.77
619.5,619.75,1.9,10,-2.5,197.8254168,57.76
620.5,620.25,1.9,10,-2.5,197.8704469,57.76
619.5,617.25,1.9,10,-2.5,197.480731,57.76
619.5,619.75,1.9,10,-2.5,197.5074271,57.75
620.5,620.75,1.9,10,-2.5,197.6184106,57.74
621,621,1.9,10,-2.5,197.6370585,57.74
620.5,620.75,1.9,10,-2.5,197.5974859,57.74
622.5,622.25,1.9,10,-2.5,197.8572309,57.73
621.5,623.75,1.9,10,-2.5,197.7640673,57.72
627.5,627.25,1.9,10,-2.5,197.8208617,57.72
624.5,624.75,1.9,10,-2.5,197.5302892,57.72
622.5,622.25,1.9,10,-2.5,197.4350654,57.71
629.5,629.25,1.9,10,-2.5,197.5571083,57.7
627.5,627.25,1.9,10,-2.5,197.5573188,57.7
626.5,626.25,1.9,10,-2.5,197.2228305,57.7
626.5,626.75,1.9,10,-2.5,197.2584358,57.69
626.5,626.75,1.9,10,-2.5,197.3995753,57.68
628.5,628.25,1.9,10,-2.5,197.6702965,57.68
625.5,625.75,1.9,10,-2.5,197.6207637,57.68
623.5,623.25,1.9,10,-2.5,197.527499,57.67
621.5,621.25,1.9,10,-2.5,197.4559278,57.66
623.5,623.25,1.9,10,-2.5,197.5327097,57.66
624.5,624.25,1.9,10,-2.5,197.6755703,57.66
622.5,622.75,1.9,10,-2.5,197.6545258,57.65
621,623.75,1.9,10,-2.5,197.8833957,57.64
622.5,622.25,1.9,10,-2.5,197.7947485,57.64
623.5,623.75,1.9,10,-2.5,197.937652,57.64
624.5,624.25,1.9,10,-2.5,198.1619688,57.63
621.5,621.25,1.9,10,-2.5,197.9552967,57.62
620.5,620.75,1.9,10,-2.5,198.0192992,57.62
618.5,618.25,1.9,10,-2.5,197.8450023,57.62
619.5,617.75,1.9,10,-2.5,197.7027237,57.61
621.5,621.75,1.9,10,-2.5,197.8630927,57.6
624.5,624.25,1.9,10,-2.5,197.9236547,57.6
623.5,623.25,1.9,10,-2.5,197.9212042,57.6
624.5,624.75,1.9,10,-2.5,197.9405642,57.59
621.5,621.75,1.9,10,-2.5,197.8986643,57.58
622,624.25,1.9,10,-2.5,198.1628277,57.58
620.5,620.25,1.9,10,-2.5,197.9295677,57.58
619.5,619.25,1.9,10,-2.5,197.8911713,57.57
616.5,616.25,1.9,10,-2.5,197.6340211,57.56
617.5,617.75,1.9,10,-2.5,197.5636641,57.56
618.5,618.75,1.9,10,-2.5,197.5889613,57.56
621.5,621.25,1.9,10,-2.5,197.8029272,57.55
623.5,623.25,1.9,10,-2.5,197.8148411,57.54
624.5,624.25,1.9,10,-2.5,197.549385,57.54
623.5,623.25,1.9,10,-2.5,197.3519549,57.54
617.5,617.75,1.9,10,-2.5,197.0221969,57.53
614.5,614.75,1.9,10,-2.5,196.9968536,57.52
619.5,619.75,1.9,10,-2.5,197.1038157,57.52
620.5,620.75,1.9,10,-2.5,197.5926266,57.52
621.5,621.25,1.9,10,-2.5,197.6979859,57.51
621,621,1.9,10,-2.5,197.6058213,57.5
619.5,619.75,1.9,10,-2.5,197.6250067,57.5
622.5,622.75,1.9,10,-2.5,197.6142858,57.5
621.5,621.75,1.9,10,-2.5,197.6046575,57.49
621.5,621.75,1.9,10,-2.5,197.6224057,57.48
624.5,624.25,1.9,10,-2.5,197.7863246,57.48
626.5,626.25,1.9,10,-2.5,197.9048105,57.48
626.5,626.25,1.9,10,-2.5,197.9014108,57.47
623.5,623.25,1.9,10,-2.5,197.72456,57.46
623,623,1.9,10,-2.5,196.934882,57.46
623.5,623.75,1.9,10,-2.5,196.8700711,57.46
627.5,627.75,1.9,10,-2.5,197.0006534,57.45
631.5,631.25,1.9,10,-2.5,197.0324764,57.44
627.5,627.75,1.9,10,-2.5,196.9722173,57.44
628.5,628.75,1.9,10,-2.5,196.8823547,57.44
624.5,624.25,1.9,10,-2.5,196.6722411,57.43
621.5,621.25,1.9,10,-2.5,196.4395529,57.42
617.5,617.25,1.9,10,-2.5,196.4283643,57.42
616.5,616.75,1.9,10,-2.5,196.3873704,57.42
619.5,619.25,1.9,10,-2.5,196.6038785,57.41
621.5,621.25,1.9,10,-2.5,196.6833682,57.4
617.5,617.75,1.9,10,-2.5,196.6583202,57.4
618.5,616.75,1.9,10,-2.5,196.3614699,57.4
617,617,1.9,10,-2.5,196.5021275,57.39
618.5,618.75,1.9,10,-2.5,196.457054,57.38
617.5,617.75,1.9,10,-2.5,195.9631749,57.38
616.5,616.75,1.9,10,-2.5,195.8499183,57.38
617.5,615.25,1.9,10,-2.5,195.806825,57.37
613.5,613.25,1.9,10,-2.5,195.6251845,57.36
612.5,612.75,1.9,10,-2.5,195.7482788,57.36
611.5,611.25,1.9,10,-2.5,195.6177491,57.36
614.5,614.25,1.9,10,-2.5,195.8282108,57.35
613,610.75,1.9,10,-2.5,195.8132458,57.34
614.5,614.75,1.9,10,-2.5,196.1965348,57.34
613.5,613.25,1.9,10,-2.5,196.0675878,57.34
615.5,615.75,1.9,10,-2.5,196.2000262,57.33
614.5,614.25,1.9,10,-2.5,195.8822254,57.32
612.5,612.75,1.9,10,-2.5,195.9188682,57.32
609.5,609.75,1.9,10,-2.5,195.6167155,57.32
611.5,611.75,1.9,10,-2.5,195.544509,57.31
611.5,611.75,1.9,10,-2.5,195.5453216,57.3
610.5,610.75,1.9,10,-2.5,195.4567425,57.3
607.5,607.25,1.9,10,-2.5,195.3313091,57.3
606.5,606.25,1.9,10,-2.5,195.0210119,57.29
608.5,608.75,1.9,10,-2.5,195.2237566,57.28
606.5,606.25,1.9,10,-2.5,194.9703123,57.28
608.5,606.75,1.9,10,-2.5,194.8998145,57.28
603.5,603.75,1.9,10,-2.5,194.8454711,57.27
602.5,602.75,1.8,10,-2.5,194.5058065,57.26
600.5,600.25,1.8,10,-2.5,194.3478829,57.26
602.5,602.25,1.8,10,-2.5,194.4041489,57.26
601.5,601.75,1.8,10,-2.5,194.2648608,57.25
602.5,602.25,1.8,10,-2.5,194.2735246,57.24
605.5,605.25,1.8,10,-2.5,194.7674372,57.24
606.5,606.75,1.8,10,-2.5,194.7656682,57.24
607.5,607.75,1.8,10,-2.5,195.0351787,57.23
609.5,609.25,1.8,10,-2.5,195.1957614,57.22
609.5,609.25,1.8,10,-2.5,195.202958,57.22
609.5,609.25,1.8,10,-2.5,195.2091734,57.22
610.5,610.75,1.8,10,-2.5,195.2145991,57.21
609.5,609.25,1.8,10,-2.5,195.1292311,57.2
604.5,604.25,1.8,10,-2.5,194.9444081,57.2
600.5,600.25,1.8,10,-2.5,194.7956697,57.2
596.5,596.25,1.8,10,-2.5,194.6354589,57.19
593.5,593.75,1.8,10,-2.5,194.537901,57.18
597.5,597.75,1.8,10,-2.5,194.6347646,57.18
595.5,595.75,1.8,10,-2.5,194.4045905,57.18
592.5,594.75,1.8,10,-2.5,194.356966,57.17
594.5,594.25,1.8,10,-2.5,194.2765726,57.16
596,593.75,1.8,10,-2.5,194.2546204,57.16
592.5,592.25,1.8,10,-2.5,193.8931623,57.16
589.5,589.25,1.8,10,-2.5,193.743117,57.15
591.5,591.25,1.8,10,-2.5,193.7363087,57.14
588.5,588.75,1.8,10,-2.5,193.5219746,57.14
589.5,589.25,1.8,10,-2.5,193.6240157,57.14
590.5,590.25,1.8,10,-2.5,193.577794,57.13
586.5,586.75,1.8,10,-2.5,193.4286054,57.12
588.5,588.25,1.8,10,-2.5,193.6897668,57.12
587.5,587.75,1.8,10,-2.5,193.8106528,57.12
587.5,587.25,1.8,10,-2.5,194.0261004,57.11
588.5,588.25,1.8,10,-2.5,193.9597784,57.1
584.5,584.75,1.8,10,-2.5,193.6902118,57.1
588.5,588.25,1.8,10,-2.5,193.8610793,57.1
590.5,590.25,1.8,10,-2.5,193.8533456,57.09
585.5,585.75,1.8,10,-2.5,193.7455607,57.08
586.5,586.75,1.8,10,-2.5,193.9933636,57.08
584.5,584.25,1.8,10,-2.5,193.9686116,57.08
584.5,584.75,1.8,10,-2.5,193.9365951,57.07
585,582.25,1.8,10,-2.5,193.5569298,57.06
584.5,584.25,1.8,10,-2.5,193.7421739,57.06
584.5,584.5,1.8,10,-2.5,193.7729115,57.06
589.5,589.25,1.8,10,-2.5,194.0954528,57.05
589.5,589.75,1.8,10,-2.5,194.3013699,57.04
589.5,589.25,1.8,10,-2.5,193.9385642,57.04
589.5,589.25,1.8,10,-2.5,193.9706539,57.04
588.5,588.25,1.8,10,-2.5,193.8011103,57.03
588.5,588.75,1.8,10,-2.5,194.3714885,57.02
588.5,588.75,1.8,10,-2.5,194.2461794,57.02
585.5,585.25,1.8,10,-2.5,194.1433528,57.02
581.5,583.25,1.8,10,-2.5,193.6952255,57.01
584.5,584.75,1.8,10,-2.5,193.5049779,57
584.5,584.75,1.8,10,-2.5,193.3978551,57
582.5,582.25,1.8,10,-2.5,193.1893195,57
576.5,576.75,1.8,10,-2.5,193.0929332,56.99
574.5,574.75,1.8,10,-2.5,193.115516,56.98
577,579.25,1.8,10,-2.5,193.2308103,56.98
580.5,580.75,1.8,10,-2.5,193.1926316,56.98
583.5,583.25,1.8,10,-2.5,193.2664421,56.97
583.5,583.75,1.8,10,-2.5,193.4344996,56.96
583.5,583.25,1.8,10,-2.5,193.5659678,56.96
583.5,583.25,1.8,10,-2.5,193.5000567,56.96
583.5,583.25,1.8,10,-2.5,193.4929536,56.95
582.5,582.25,1.8,10,-2.5,193.2437015,56.94
579.5,579.25,1.8,10,-2.5,193.0537752,56.94
577.5,577.25,1.8,10,-2.5,192.9172662,56.94
574.5,574.75,1.8,10,-2.5,192.8788645,56.93
574.5,574.5,1.8,10,-2.5,192.7653014,56.92
572.5,572.25,1.8,10,-2.5,192.6400263,56.92
570.5,570.25,1.8,10,-2.5,192.5163784,56.92
569.5,569.75,1.8,10,-2.5,192.5438642,56.91
573.5,573.25,1.8,10,-2.5,192.6620157,56.9
572.5,572.25,1.8,10,-2.5,192.6920606,56.9
575.5,575.75,1.8,10,-2.5,192.7912349,56.9
575.5,575.75,1.8,10,-2.5,192.9759487,56.89
575.5,575.75,1.8,10,-2.5,192.8308377,56.88
572.5,572.25,1.8,10,-2.5,192.6910718,56.88
574,571.75,1.8,10,-2.5,192.6560178,56.88
570.5,570.75,1.8,10,-2.5,192.6197374,56.87
573.5,573.25,1.8,10,-2.5,192.6312004,56.86
570.5,572.25,1.8,10,-2.5,192.4077358,56.86
575.5,575.75,1.8,10,-2.5,192.5851948,56.86
574.5,574.25,1.8,10,-2.5,192.2385053,56.85
575.5,575.75,1.8,10,-2.5,192.3710985,56.84
573,575.75,1.8,10,-2.5,192.6541927,56.84
576.5,576.25,1.8,10,-2.5,192.6486121,56.84
578.5,578.25,1.8,10,-2.5,192.6853922,56.83
573.5,573.75,1.8,10,-2.5,192.5815127,56.82
572.5,572.75,1.8,10,-2.5,192.7672352,56.82
576.5,574.25,1.8,10,-2.5,192.7699793,56.82
575.5,575.75,1.8,10,-2.5,192.9701886,56.81
575.5,575.75,1.8,10,-2.5,193.169726,56.8
576.5,576.25,1.8,10,-2.5,193.0170269,56.8
576.5,576.25,1.8,10,-2.5,192.8337866,56.8
581.5,579.75,1.8,10,-2.5,193.0294588,56.79
583.5,583.75,1.8,10,-2.5,193.2323409,56.78
585.5,585.25,1.8,10,-2.5,193.1491905,56.78
582.5,582.25,1.8,10,-2.5,192.9824946,56.78
582.5,582.25,1.8,10,-2.5,193.2208067,56.77
583.5,583.25,1.8,10,-2.5,193.2533312,56.76
583.5,583.75,1.8,10,-2.5,193.5370864,56.76
583.5,583.25,1.8,10,-2.5,193.2731615,56.76
585.5,585.25,1.8,10,-2.5,193.5985773,56.75
581.5,581.75,1.8,10,-2.5,193.4974515,56.74
580,582,1.8,10,-2.5,193.3213334,56.74
577.5,577.75,1.8,10,-2.5,193.1604237,56.74
573.5,573.25,1.8,10,-2.5,193.0991241,56.73
574.5,576.25,1.8,10,-2.5,193.2273954,56.72
578.5,578.25,1.8,10,-2.5,193.3783459,56.72
579.5,579.75,1.8,10,-2.5,193.067018,56.72
580.5,580.75,1.8,10,-2.5,193.3621699,56.71
578.5,578.25,1.8,10,-2.5,193.1380698,56.7
583.5,583.25,1.8,10,-2.5,193.3569275,56.7
584.5,584.25,1.8,10,-2.5,193.3985385,56.7
584.5,584.25,1.8,10,-2.5,193.7194148,56.69
583.5,583.75,1.8,10,-2.5,193.4772288,56.68
587.5,587.25,1.8,10,-2.5,193.6465286,56.68
588.5,588.75,1.8,10,-2.5,193.6531242,56.68
584.5,584.75,1.8,10,-2.5,193.4551855,56.67
587.5,587.75,1.8,10,-2.5,193.6861367,56.66
587.5,587.25,1.8,10,-2.5,193.5593496,56.66
585.5,585.25,1.8,10,-2.5,193.3961159,56.66
589.5,589.75,1.8,10,-2.5,193.7206609,56.65
587.5,587.75,1.8,10,-2.5,193.5330813,56.64
586.5,586.75,1.8,10,-2.5,193.601964,56.64
588.5,588.25,1.8,10,-2.5,193.6795737,56.64
588.5,588.25,1.8,10,-2.5,193.607803,56.63
584.5,584.75,1.8,10,-2.5,193.090335,56.62
581.5,581.75,1.8,10,-2.5,192.9621608,56.62
