combined_timestamp,day,timestamp,S,mid,intrinsic,time_value,raw_iv,tte_days
1766800,1,766800,5273.0,1273.0,1273.0,0.0,0.3125009375,6.2332
1766900,1,766900,5273.5,1273.5,1273.5,0.0,0.3125009375,6.233100000000001
1767000,1,767000,5274.0,1274.0,1274.0,0.0,0.3125009375,6.233
1767100,1,767100,5274.0,1274.0,1274.0,0.0,0.3125009375,6.2329
1767300,1,767300,5274.0,1274.0,1274.0,0.0,0.3125009375,6.2327
1767400,1,767400,5274.0,1274.0,1274.0,0.0,0.3125009375,6.232599999999999
1767500,1,767500,5274.0,1274.5,1274.0,0.5,0.7839878698642293,6.232500000000001
1767600,1,767600,5275.0,1275.5,1275.0,0.5,0.7844695498034844,6.2324
1767800,1,767800,5274.5,1274.5,1274.5,0.0,0.3125009375,6.2322
1767900,1,767900,5273.5,1273.5,1273.5,0.0,0.3125009375,6.2321
1768100,1,768100,5275.0,1275.0,1275.0,0.0,0.3125009375,6.2318999999999996
1768200,1,768200,5275.5,1275.5,1275.5,0.0,0.3125009375,6.2318
1768400,1,768400,5272.0,1272.5,1272.0,0.5,0.7830932695176509,6.231599999999999
1768500,1,768500,5272.0,1272.0,1272.0,0.0,0.3125009375,6.2315000000000005
1768600,1,768600,5272.0,1272.0,1272.0,0.0,0.3125009375,6.2314
1768700,1,768700,5272.0,1272.0,1272.0,0.0,0.3125009375,6.231300000000001
1768800,1,768800,5272.0,1272.0,1272.0,0.0,0.3125009375,6.2312
1768900,1,768900,5273.0,1273.0,1273.0,0.0,0.3125009375,6.2311
1769100,1,769100,5272.0,1272.0,1272.0,0.0,0.3125009375,6.2309
1769300,1,769300,5271.5,1271.5,1271.5,0.0,0.3125009375,6.230700000000001
1769500,1,769500,5271.5,1271.5,1271.5,0.0,0.3125009375,6.2305
1769600,1,769600,5271.0,1271.5,1271.0,0.5,0.7826928381435555,6.2303999999999995
1769700,1,769700,5269.0,1269.5,1269.0,0.5,0.7817470569751253,6.2303
1769800,1,769800,5267.5,1267.5,1267.5,0.0,0.3125009375,6.2302
1769900,1,769900,5268.0,1268.0,1268.0,0.0,0.3125009375,6.230099999999999
1770000,1,770000,5267.0,1267.0,1267.0,0.0,0.3125009375,6.23
1770300,1,770300,5269.0,1269.0,1269.0,0.0,0.3125009375,6.2297
1770400,1,770400,5268.0,1268.5,1268.0,0.5,0.781314727809229,6.2296
1770600,1,770600,5267.0,1267.0,1267.0,0.0,0.3125009375,6.2294
1770700,1,770700,5267.5,1267.5,1267.5,0.0,0.3125009375,6.2293
1770800,1,770800,5268.0,1268.0,1268.0,0.0,0.3125009375,6.2292000000000005
1770900,1,770900,5268.5,1268.5,1268.5,0.0,0.3125009375,6.2291
1771000,1,771000,5267.0,1267.5,1267.0,0.5,0.7808759585490173,6.229
1771100,1,771100,5264.5,1264.5,1264.5,0.0,0.3125009375,6.2289
1771200,1,771200,5265.0,1265.5,1265.0,0.5,0.7799353089669467,6.2288
1771300,1,771300,5264.0,1264.5,1264.0,0.5,0.779464783941598,6.2287
1771400,1,771400,5264.5,1264.5,1264.5,0.0,0.3125009375,6.2286
1771600,1,771600,5262.0,1262.5,1262.0,0.5,0.7785295802671937,6.2284
1771700,1,771700,5261.5,1261.5,1261.5,0.0,0.3125009375,6.228299999999999
1771800,1,771800,5261.5,1261.5,1261.5,0.0,0.3125009375,6.228200000000001
1771900,1,771900,5260.5,1260.5,1260.5,0.0,0.3125009375,6.2280999999999995
1772000,1,772000,5262.0,1262.5,1262.0,0.5,0.778554581616709,6.227999999999999
1772200,1,772200,5263.0,1263.5,1263.0,0.5,0.7790441568415114,6.2278
1772600,1,772600,5262.5,1262.5,1262.5,0.0,0.3125009375,6.2274
1772700,1,772700,5261.5,1261.5,1261.5,0.0,0.3125009375,6.2273
1772800,1,772800,5260.0,1260.5,1260.0,0.5,0.7776500207771873,6.2272
1772900,1,772900,5260.0,1260.0,1260.0,0.0,0.3125009375,6.2271
1773000,1,773000,5259.5,1259.5,1259.5,0.0,0.3125009375,6.227000000000001
1773100,1,773100,5261.0,1261.5,1261.0,0.5,0.7781461129304024,6.2269
1773200,1,773200,5260.0,1260.0,1260.0,0.0,0.3125009375,6.2268
1773300,1,773300,5259.0,1259.5,1259.0,0.5,0.7772037450585254,6.226700000000001
1773700,1,773700,5260.5,1260.5,1260.5,0.0,0.3125009375,6.2263
1773800,1,773800,5260.5,1260.5,1260.5,0.0,0.3125009375,6.2262
1773900,1,773900,5260.0,1260.5,1260.0,0.5,0.7777187127882461,6.2261
1774000,1,774000,5263.0,1263.0,1263.0,0.0,0.3125009375,6.226
1774100,1,774100,5263.0,1263.0,1263.0,0.0,0.3125009375,6.2259
1774400,1,774400,5262.5,1262.5,1262.5,0.0,0.3125009375,6.2256
1774600,1,774600,5261.0,1261.0,1261.0,0.0,0.3125009375,6.2254000000000005
1774700,1,774700,5263.0,1263.0,1263.0,0.0,0.3125009375,6.2253
1774800,1,774800,5262.0,1262.5,1262.0,0.5,0.778729653927577,6.225200000000001
1774900,1,774900,5262.5,1262.5,1262.5,0.0,0.3125009375,6.2251
1775000,1,775000,5263.0,1263.0,1263.0,0.0,0.3125009375,6.225
1775100,1,775100,5262.0,1262.0,1262.0,0.0,0.3125009375,6.224900000000001
1775200,1,775200,5260.0,1260.5,1260.0,0.5,0.7777999171155925,6.2248
1775300,1,775300,5260.0,1260.5,1260.0,0.5,0.7778061662888183,6.2247
1775400,1,775400,5261.5,1261.5,1261.5,0.0,0.3125009375,6.224600000000001
1775600,1,775600,5261.0,1261.0,1261.0,0.0,0.3125009375,6.2244
1775700,1,775700,5261.0,1261.5,1261.0,0.5,0.7783086193739456,6.2242999999999995
1775800,1,775800,5261.0,1261.5,1261.0,0.5,0.7783148685471715,6.2242
1775900,1,775900,5262.5,1262.5,1262.5,0.0,0.3125009375,6.2241
1776000,1,776000,5263.5,1263.5,1263.5,0.0,0.3125009375,6.223999999999999
1776100,1,776100,5262.0,1262.5,1262.0,0.5,0.7788109769985279,6.2239
1776200,1,776200,5264.0,1264.0,1264.0,0.0,0.3125009375,6.2238
1776300,1,776300,5264.0,1264.5,1264.0,0.5,0.7797778246793825,6.223699999999999
1776400,1,776400,5264.5,1264.5,1264.5,0.0,0.3125009375,6.2236
1776500,1,776500,5266.0,1266.0,1266.0,0.0,0.3125009375,6.2235
1776700,1,776700,5267.0,1267.5,1267.0,0.5,0.7812334839006811,6.2233
1776800,1,776800,5267.0,1267.5,1267.0,0.5,0.7812397610135788,6.2232
1777000,1,777000,5267.0,1267.0,1267.0,0.0,0.3125009375,6.223
1777100,1,777100,5266.0,1266.0,1266.0,0.0,0.3125009375,6.2229
1777200,1,777200,5264.5,1264.5,1264.5,0.0,0.3125009375,6.2228
1777400,1,777400,5264.5,1264.5,1264.5,0.0,0.3125009375,6.2226
1777500,1,777500,5267.0,1267.0,1267.0,0.0,0.3125009375,6.2225
1777600,1,777600,5267.0,1267.5,1267.0,0.5,0.7812899802450644,6.222400000000001
1777700,1,777700,5267.5,1267.5,1267.5,0.0,0.3125009375,6.2223
1777800,1,777800,5267.0,1267.0,1267.0,0.0,0.3125009375,6.222199999999999
1778000,1,778000,5267.5,1267.5,1267.5,0.0,0.3125009375,6.2219999999999995
1778100,1,778100,5267.5,1267.5,1267.5,0.0,0.3125009375,6.221899999999999
1778200,1,778200,5267.5,1267.5,1267.5,0.0,0.3125009375,6.2218
1778300,1,778300,5268.0,1268.0,1268.0,0.0,0.3125009375,6.2217
1778400,1,778400,5268.0,1268.0,1268.0,0.0,0.3125009375,6.2216000000000005
1778500,1,778500,5268.0,1268.0,1268.0,0.0,0.3125009375,6.2215
1778600,1,778600,5268.5,1268.5,1268.5,0.0,0.3125009375,6.2214
1778800,1,778800,5268.5,1268.5,1268.5,0.0,0.3125009375,6.2212
1778900,1,778900,5269.5,1269.5,1269.5,0.0,0.3125009375,6.2211
1779000,1,779000,5267.5,1267.5,1267.5,0.0,0.3125009375,6.221
1779100,1,779100,5265.5,1265.5,1265.5,0.0,0.3125009375,6.220900000000001
1779300,1,779300,5265.0,1265.0,1265.0,0.0,0.3125009375,6.2207
1779400,1,779400,5265.0,1265.0,1265.0,0.0,0.3125009375,6.220600000000001
1779700,1,779700,5263.0,1263.0,1263.0,0.0,0.3125009375,6.220300000000001
1779800,1,779800,5260.5,1260.5,1260.5,0.0,0.3125009375,6.2202
1779900,1,779900,5260.0,1260.0,1260.0,0.0,0.3125009375,6.2201
1780000,1,780000,5259.0,1259.5,1259.0,0.5,0.7776222254605071,6.22
1780100,1,780100,5258.5,1258.5,1258.5,0.0,0.3125009375,6.2199
1780300,1,780300,5259.0,1259.0,1259.0,0.0,0.3125009375,6.2197
1780400,1,780400,5259.5,1259.5,1259.5,0.0,0.3125009375,6.2196
1780500,1,780500,5258.5,1258.5,1258.5,0.0,0.3125009375,6.2195
1780600,1,780600,5257.5,1257.5,1257.5,0.0,0.3125009375,6.219399999999999
1780900,1,780900,5258.0,1258.5,1258.0,0.5,0.777200576234099,6.219100000000001
1781000,1,781000,5257.0,1257.0,1257.0,0.0,0.3125009375,6.219
1781100,1,781100,5257.5,1257.5,1257.5,0.0,0.3125009375,6.2189
1781300,1,781300,5259.0,1259.5,1259.0,0.5,0.7777034996370327,6.2187
1781400,1,781400,5258.0,1258.5,1258.0,0.5,0.7772318197719223,6.2186
1781500,1,781500,5258.5,1258.5,1258.5,0.0,0.3125009375,6.218500000000001
1781700,1,781700,5256.0,1256.5,1256.0,0.5,0.7762943017613828,6.2183
1781900,1,781900,5259.0,1259.0,1259.0,0.0,0.3125009375,6.2181
1782000,1,782000,5259.0,1259.5,1259.0,0.5,0.7777472741175909,6.218
1782100,1,782100,5260.0,1260.5,1260.0,0.5,0.7782313615252199,6.217899999999999
1782400,1,782400,5259.5,1259.5,1259.5,0.0,0.3125009375,6.217599999999999
1782600,1,782600,5259.0,1259.5,1259.0,0.5,0.7777848017532294,6.2174
1783000,1,783000,5255.5,1255.5,1255.5,0.0,0.3125009375,6.2170000000000005
1783100,1,783100,5257.0,1257.0,1257.0,0.0,0.3125009375,6.2169
1783300,1,783300,5259.5,1259.5,1259.5,0.0,0.3125009375,6.2167
1783400,1,783400,5260.0,1260.0,1260.0,0.0,0.3125009375,6.2166
1783600,1,783600,5260.0,1260.0,1260.0,0.0,0.3125009375,6.2164
1783700,1,783700,5259.5,1259.5,1259.5,0.0,0.3125009375,6.216300000000001
1783800,1,783800,5261.5,1261.5,1261.5,0.0,0.3125009375,6.2162
1783900,1,783900,5259.5,1259.5,1259.5,0.0,0.3125009375,6.216099999999999
1784000,1,784000,5259.0,1259.5,1259.0,0.5,0.7778723833106302,6.216000000000001
1784300,1,784300,5258.0,1258.0,1258.0,0.0,0.3125009375,6.2157
1784500,1,784500,5257.0,1257.5,1257.0,0.5,0.7769474428089453,6.2155000000000005
1784700,1,784700,5257.5,1257.5,1257.5,0.0,0.3125009375,6.2153
1784900,1,784900,5256.0,1256.5,1256.0,0.5,0.7764941239647216,6.2151
1785000,1,785000,5255.5,1255.5,1255.5,0.0,0.3125009375,6.215
1785100,1,785100,5255.0,1255.5,1255.0,0.5,0.7760281624190757,6.2149
1785200,1,785200,5255.5,1255.5,1255.5,0.0,0.3125009375,6.214800000000001
1785300,1,785300,5254.0,1254.5,1254.0,0.5,0.7755620611750718,6.2147
1785400,1,785400,5254.0,1254.5,1254.0,0.5,0.7755683010350736,6.2146
1785500,1,785500,5254.0,1254.0,1254.0,0.0,0.3125009375,6.214500000000001
1785600,1,785600,5254.5,1254.5,1254.5,0.0,0.3125009375,6.2144
1785900,1,785900,5255.0,1255.5,1255.0,0.5,0.7760781138953747,6.2141
1786000,1,786000,5254.0,1254.5,1254.0,0.5,0.7756057401950853,6.214
1786100,1,786100,5253.0,1253.5,1253.0,0.5,0.7751332337813557,6.213900000000001
1786200,1,786200,5253.0,1253.0,1253.0,0.0,0.3125009375,6.2138
1786400,1,786400,5254.0,1254.5,1254.0,0.5,0.775630706620011,6.2136
1786500,1,786500,5255.0,1255.5,1255.0,0.5,0.776115583323364,6.2135
1786700,1,786700,5257.5,1257.5,1257.5,0.0,0.3125009375,6.213299999999999
1786800,1,786800,5259.0,1259.0,1259.0,0.0,0.3125009375,6.2132
1786900,1,786900,5260.5,1260.5,1260.5,0.0,0.3125009375,6.2131
1787000,1,787000,5258.5,1258.5,1258.5,0.0,0.3125009375,6.212999999999999
1787300,1,787300,5257.0,1257.0,1257.0,0.0,0.3125009375,6.212700000000001
1787500,1,787500,5259.5,1259.5,1259.5,0.0,0.3125009375,6.2125
1787600,1,787600,5258.5,1258.5,1258.5,0.0,0.3125009375,6.212400000000001
1787700,1,787700,5257.0,1257.0,1257.0,0.0,0.3125009375,6.2123
1787800,1,787800,5258.5,1258.5,1258.5,0.0,0.3125009375,6.2122
1787900,1,787900,5258.5,1258.5,1258.5,0.0,0.3125009375,6.2121
1788000,1,788000,5258.0,1258.5,1258.0,0.5,0.7776446004808872,6.212
1788100,1,788100,5259.0,1259.5,1259.0,0.5,0.7781290487759418,6.2119
1788200,1,788200,5259.5,1259.5,1259.5,0.0,0.3125009375,6.211799999999999
1788500,1,788500,5262.5,1262.5,1262.5,0.0,0.3125009375,6.211499999999999
1788600,1,788600,5261.5,1261.5,1261.5,0.0,0.3125009375,6.2114
1788700,1,788700,5261.0,1261.0,1261.0,0.0,0.3125009375,6.2113
1788800,1,788800,5260.5,1260.5,1260.5,0.0,0.3125009375,6.211199999999999
1788900,1,788900,5261.0,1261.0,1261.0,0.0,0.3125009375,6.2111
1789000,1,789000,5259.0,1259.0,1259.0,0.0,0.3125009375,6.211
1789200,1,789200,5261.0,1261.0,1261.0,0.0,0.3125009375,6.2108
1789300,1,789300,5262.5,1262.5,1262.5,0.0,0.3125009375,6.2107
1789400,1,789400,5261.0,1261.5,1261.0,0.5,0.7791665814977661,6.2106
1789700,1,789700,5263.0,1263.5,1263.0,0.5,0.7801410194560858,6.2103
1789800,1,789800,5264.5,1264.5,1264.5,0.0,0.3125009375,6.210200000000001
1789900,1,789900,5265.0,1265.5,1265.0,0.5,0.78110870532709,6.2101
1790000,1,790000,5266.5,1266.5,1266.5,0.0,0.3125009375,6.209999999999999
1790100,1,790100,5267.5,1267.5,1267.5,0.0,0.3125009375,6.209900000000001
1790300,1,790300,5267.5,1267.5,1267.5,0.0,0.3125009375,6.209699999999999
1790500,1,790500,5263.0,1263.5,1263.0,0.5,0.7801912712838555,6.2095
1790600,1,790600,5263.0,1263.5,1263.0,0.5,0.7801975530533647,6.2094000000000005
1790700,1,790700,5263.0,1263.5,1263.0,0.5,0.7802038371511801,6.2093
1790800,1,790800,5263.0,1263.5,1263.0,0.5,0.7802101189206896,6.2092
1790900,1,790900,5262.0,1262.5,1262.0,0.5,0.779738609021915,6.2091
1791100,1,791100,5262.0,1262.5,1262.0,0.5,0.7797511679043219,6.2089
1791200,1,791200,5261.0,1261.5,1261.0,0.5,0.7792795183071894,6.2088
1791500,1,791500,5259.0,1259.5,1259.0,0.5,0.778342086443971,6.2085
1791600,1,791600,5259.0,1259.5,1259.0,0.5,0.7783483542436445,6.208400000000001
1791700,1,791700,5258.5,1258.5,1258.5,0.0,0.3125009375,6.2083
1791800,1,791800,5259.5,1259.5,1259.5,0.0,0.3125009375,6.2082
1791900,1,791900,5259.5,1259.5,1259.5,0.0,0.3125009375,6.208100000000001
1792100,1,792100,5260.5,1260.5,1260.5,0.0,0.3125009375,6.2079
1792200,1,792200,5260.0,1260.0,1260.0,0.0,0.3125009375,6.207800000000001
1792500,1,792500,5255.0,1255.5,1255.0,0.5,0.776490580283034,6.2075
1792600,1,792600,5256.0,1256.5,1256.0,0.5,0.7769755757299914,6.2074
1792800,1,792800,5256.5,1256.5,1256.5,0.0,0.3125009375,6.207199999999999
1793100,1,793100,5257.5,1257.5,1257.5,0.0,0.3125009375,6.206899999999999
1793400,1,793400,5255.0,1255.0,1255.0,0.0,0.3125009375,6.206600000000001
1793500,1,793500,5254.5,1254.5,1254.5,0.0,0.3125009375,6.2065
1793600,1,793600,5252.5,1252.5,1252.5,0.0,0.3125009375,6.2064
1793700,1,793700,5253.0,1253.0,1253.0,0.0,0.3125009375,6.206300000000001
1794100,1,794100,5254.0,1254.5,1254.0,0.5,0.776111741618512,6.2059
1794300,1,794300,5254.5,1254.5,1254.5,0.0,0.3125009375,6.205699999999999
1794400,1,794400,5252.5,1252.5,1252.5,0.0,0.3125009375,6.205600000000001
1794500,1,794500,5253.0,1253.5,1253.0,0.5,0.7756576823729897,6.2055
1794800,1,794800,5255.0,1255.5,1255.0,0.5,0.7766344719203402,6.2052
1794900,1,794900,5253.0,1253.5,1253.0,0.5,0.775682681394199,6.205099999999999
1795000,1,795000,5252.5,1252.5,1252.5,0.0,0.3125009375,6.205
1795200,1,795200,5253.5,1253.5,1253.5,0.0,0.3125009375,6.2048000000000005
1795300,1,795300,5253.0,1253.5,1253.0,0.5,0.7757076850720201,6.2047
1795400,1,795400,5254.0,1254.5,1254.0,0.5,0.7761930414064033,6.2046
1795500,1,795500,5255.0,1255.5,1255.0,0.5,0.776678278997182,6.2045
1795700,1,795700,5257.5,1257.5,1257.5,0.0,0.3125009375,6.2043
1795800,1,795800,5254.5,1254.5,1254.5,0.0,0.3125009375,6.2042
1795900,1,795900,5254.5,1254.5,1254.5,0.0,0.3125009375,6.204100000000001
1796000,1,796000,5254.0,1254.5,1254.0,0.5,0.7762305760269599,6.204
1796100,1,796100,5253.5,1253.5,1253.5,0.0,0.3125009375,6.2039
1796200,1,796200,5254.0,1254.5,1254.0,0.5,0.7762430860149414,6.203800000000001
1796300,1,796300,5253.0,1253.5,1253.0,0.5,0.7757702024156443,6.2036999999999995
1796400,1,796400,5254.0,1254.5,1254.0,0.5,0.7762556006595349,6.203599999999999
1796500,1,796500,5252.0,1252.5,1252.0,0.5,0.7753034329478266,6.203500000000001
1796600,1,796600,5253.0,1253.5,1253.0,0.5,0.7757889615768516,6.2034
1796800,1,796800,5254.5,1254.5,1254.5,0.0,0.3125009375,6.2032
1796900,1,796900,5252.5,1252.5,1252.5,0.0,0.3125009375,6.2031
1797000,1,797000,5253.5,1253.5,1253.5,0.0,0.3125009375,6.203
1797100,1,797100,5254.0,1254.5,1254.0,0.5,0.7762993984231532,6.2029
1797300,1,797300,5255.0,1255.5,1255.0,0.5,0.7767909666778667,6.2027
1797400,1,797400,5254.5,1254.5,1254.5,0.0,0.3125009375,6.2025999999999994
1797500,1,797500,5255.5,1255.5,1255.5,0.0,0.3125009375,6.2025
1797600,1,797600,5255.5,1255.5,1255.5,0.0,0.3125009375,6.2024
1797700,1,797700,5256.5,1256.5,1256.5,0.0,0.3125009375,6.202300000000001
1797800,1,797800,5256.5,1256.5,1256.5,0.0,0.3125009375,6.2022
1797900,1,797900,5254.0,1254.5,1254.0,0.5,0.7763494639864448,6.2021
1798000,1,798000,5253.5,1253.5,1253.5,0.0,0.3125009375,6.202000000000001
1798100,1,798100,5255.0,1255.5,1255.0,0.5,0.7768410648374418,6.2019
1798200,1,798200,5255.5,1255.5,1255.5,0.0,0.3125009375,6.2018
1798300,1,798300,5255.0,1255.5,1255.0,0.5,0.7768535911235652,6.201700000000001
1798400,1,798400,5255.0,1255.5,1255.0,0.5,0.7768598542666268,6.2016
1798500,1,798500,5256.0,1256.5,1256.0,0.5,0.7773450895290996,6.2015
1798600,1,798600,5255.5,1255.5,1255.5,0.0,0.3125009375,6.2014
1798700,1,798700,5254.0,1254.0,1254.0,0.0,0.3125009375,6.2013
1798900,1,798900,5252.0,1252.5,1252.0,0.5,0.7754534503581421,6.201099999999999
1799100,1,799100,5253.0,1253.5,1253.0,0.5,0.7759453329341615,6.2009
1799300,1,799300,5252.0,1252.5,1252.0,0.5,0.7754784610208814,6.2007
1799400,1,799400,5253.0,1253.5,1253.0,0.5,0.7759641037368987,6.2006
1799500,1,799500,5253.0,1253.5,1253.0,0.5,0.7759703598950425,6.200500000000001
1799600,1,799600,5253.0,1253.5,1253.0,0.5,0.7759766160531864,6.2004
1799700,1,799700,5251.5,1251.5,1251.5,0.0,0.3125009375,6.2003
1799900,1,799900,5251.5,1251.5,1251.5,0.0,0.3125009375,6.2001
1800100,1,800100,5251.0,1251.5,1251.0,0.5,0.7750489491052095,6.1999
1800200,1,800200,5250.5,1250.5,1250.5,0.0,0.3125009375,6.1998
1800300,1,800300,5250.0,1250.5,1250.0,0.5,0.774581772183847,6.1997
1800400,1,800400,5249.0,1249.5,1249.0,0.5,0.7741082110475124,6.1996
1800600,1,800600,5248.0,1248.5,1248.0,0.5,0.7736407524011277,6.1994
1800700,1,800700,5248.0,1248.5,1248.0,0.5,0.7736469922611295,6.199299999999999
1800800,1,800800,5248.5,1248.5,1248.5,0.0,0.3125009375,6.199200000000001
1801200,1,801200,5248.0,1248.5,1248.0,0.5,0.7736781915611393,6.1988
1801300,1,801300,5248.5,1248.5,1248.5,0.0,0.3125009375,6.198699999999999
1801400,1,801400,5249.0,1249.5,1249.0,0.5,0.7741706492287337,6.1986
1801500,1,801500,5249.0,1249.5,1249.0,0.5,0.7741768960736537,6.1985
1801600,1,801600,5249.5,1249.5,1249.5,0.0,0.3125009375,6.1984
1801700,1,801700,5248.5,1248.5,1248.5,0.0,0.3125009375,6.1983
1801900,1,801900,5245.5,1245.5,1245.5,0.0,0.3125009375,6.1981
1802000,1,802000,5246.0,1246.5,1246.0,0.5,0.7727677401075113,6.198000000000001
1802100,1,802100,5245.5,1245.5,1245.5,0.0,0.3125009375,6.1979
1802200,1,802200,5245.0,1245.5,1245.0,0.5,0.7722998204565439,6.1978
1802400,1,802400,5244.0,1244.0,1244.0,0.0,0.3125009375,6.1975999999999996
1802500,1,802500,5241.5,1241.5,1241.5,0.0,0.3125009375,6.197499999999999
1802700,1,802700,5239.0,1239.5,1239.0,0.5,0.7694458249069498,6.1973
1803000,1,803000,5238.5,1238.5,1238.5,0.0,0.3125009375,6.197
1803100,1,803100,5238.0,1238.5,1238.0,0.5,0.7689893349099939,6.1969
1803200,1,803200,5239.0,1239.5,1239.0,0.5,0.7694768658821538,6.1968
1803500,1,803500,5241.5,1241.5,1241.5,0.0,0.3125009375,6.1964999999999995
1803600,1,803600,5241.5,1241.5,1241.5,0.0,0.3125009375,6.1964
1803800,1,803800,5241.5,1241.5,1241.5,0.0,0.3125009375,6.196200000000001
1803900,1,803900,5241.5,1241.5,1241.5,0.0,0.3125009375,6.1961
1804200,1,804200,5239.0,1239.0,1239.0,0.0,0.3125009375,6.1958
1804300,1,804300,5240.5,1240.5,1240.5,0.0,0.3125009375,6.1957
1804600,1,804600,5241.0,1241.0,1241.0,0.0,0.3125009375,6.1954
1804800,1,804800,5240.0,1240.5,1240.0,0.5,0.7700574848553352,6.1952
1804900,1,804900,5240.0,1240.0,1240.0,0.0,0.3125009375,6.1951
1805000,1,805000,5239.5,1239.5,1239.5,0.0,0.3125009375,6.194999999999999
1805100,1,805100,5239.0,1239.0,1239.0,0.0,0.3125009375,6.1949
1805200,1,805200,5240.0,1240.5,1240.0,0.5,0.7700823465064923,6.1948
1805400,1,805400,5241.5,1241.5,1241.5,0.0,0.3125009375,6.1946
1805600,1,805600,5246.0,1246.5,1246.0,0.5,0.772992263308895,6.194399999999999
1805700,1,805700,5244.5,1244.5,1244.5,0.0,0.3125009375,6.1943
1805900,1,805900,5247.0,1247.5,1247.0,0.5,0.7734913869164839,6.194100000000001
1806000,1,806000,5247.5,1247.5,1247.5,0.0,0.3125009375,6.194
1806400,1,806400,5247.5,1247.5,1247.5,0.0,0.3125009375,6.1936
1806600,1,806600,5247.0,1247.0,1247.0,0.0,0.3125009375,6.193400000000001
1806700,1,806700,5247.5,1247.5,1247.5,0.0,0.3125009375,6.1933
1806800,1,806800,5248.5,1248.5,1248.5,0.0,0.3125009375,6.193199999999999
1806900,1,806900,5249.5,1249.5,1249.5,0.0,0.3125009375,6.193100000000001
1807000,1,807000,5249.0,1249.5,1249.0,0.5,0.7745205912878506,6.193
1807200,1,807200,5249.0,1249.5,1249.0,0.5,0.7745330989475261,6.1928
1807300,1,807300,5251.0,1251.5,1251.0,0.5,0.7754993761934177,6.1927
1807400,1,807400,5250.0,1250.5,1250.0,0.5,0.7750256846719488,6.192599999999999
1807500,1,807500,5249.5,1249.5,1249.5,0.0,0.3125009375,6.1925
1807700,1,807700,5249.0,1249.5,1249.0,0.5,0.7745643680967149,6.1923
1807800,1,807800,5249.0,1249.0,1249.0,0.0,0.3125009375,6.1922
1808000,1,808000,5248.5,1248.5,1248.5,0.0,0.3125009375,6.192
1808100,1,808100,5249.5,1249.5,1249.5,0.0,0.3125009375,6.191900000000001
1808200,1,808200,5251.5,1251.5,1251.5,0.0,0.3125009375,6.1918
1808300,1,808300,5250.5,1250.5,1250.5,0.0,0.3125009375,6.1917
1808400,1,808400,5251.0,1256.5,1251.0,5.5,1.051281673001101,6.191600000000001
1808500,1,808500,5251.0,1251.5,1251.0,0.5,0.7755745245969339,6.1915
1808600,1,808600,5250.5,1250.5,1250.5,0.0,0.3125009375,6.191399999999999
1808800,1,808800,5250.0,1250.5,1250.0,0.5,0.7751133081388568,6.1912
1808900,1,808900,5249.0,1249.5,1249.0,0.5,0.7746394280246043,6.1911000000000005
1809000,1,809000,5250.0,1250.5,1250.0,0.5,0.7751258274400621,6.191
1809100,1,809100,5250.5,1250.5,1250.5,0.0,0.3125009375,6.1909
1809200,1,809200,5249.5,1249.5,1249.5,0.0,0.3125009375,6.1908
1809300,1,809300,5248.5,1248.5,1248.5,0.0,0.3125009375,6.1907
1809500,1,809500,5247.5,1247.5,1247.5,0.0,0.3125009375,6.1905
1809600,1,809600,5247.0,1247.5,1247.0,0.5,0.773722510865295,6.1903999999999995
1809700,1,809700,5246.5,1246.5,1246.5,0.0,0.3125009375,6.1903
1809800,1,809800,5244.0,1244.5,1244.0,0.5,0.7722929566105416,6.1902
1809900,1,809900,5244.5,1244.5,1244.5,0.0,0.3125009375,6.190099999999999
1810300,1,810300,5242.5,1242.5,1242.5,0.0,0.3125009375,6.1897
1810700,1,810700,5241.0,1241.5,1241.0,0.5,0.7709057891659887,6.1893
1811000,1,811000,5237.0,1237.5,1237.0,0.5,0.7689982127406607,6.189
1811200,1,811200,5236.0,1236.0,1236.0,0.0,0.3125009375,6.1888
1811300,1,811300,5235.5,1235.5,1235.5,0.0,0.3125009375,6.1887
1811400,1,811400,5237.5,1237.5,1237.5,0.0,0.3125009375,6.188599999999999
1811500,1,811500,5236.0,1236.5,1236.0,0.5,0.7685473688856841,6.1885
1811700,1,811700,5236.5,1236.5,1236.5,0.0,0.3125009375,6.188299999999999
1811800,1,811800,5236.5,1236.5,1236.5,0.0,0.3125009375,6.1882
1811900,1,811900,5237.0,1237.0,1237.0,0.0,0.3125009375,6.1881
1812000,1,812000,5236.5,1236.5,1236.5,0.0,0.3125009375,6.188000000000001
1812100,1,812100,5236.0,1236.5,1236.0,0.5,0.7685846287661358,6.1879
1812200,1,812200,5234.0,1234.5,1234.0,0.5,0.7676265844101573,6.1878
1812400,1,812400,5235.0,1235.5,1235.0,0.5,0.7681211911041625,6.1876
1812500,1,812500,5235.5,1235.5,1235.5,0.0,0.3125009375,6.1875
1812600,1,812600,5235.0,1235.0,1235.0,0.0,0.3125009375,6.1874
1812900,1,812900,5234.0,1234.0,1234.0,0.0,0.3125009375,6.187099999999999
1813000,1,813000,5231.5,1231.5,1231.5,0.0,0.3125009375,6.187000000000001
1813100,1,813100,5231.5,1231.5,1231.5,0.0,0.3125009375,6.1869
1813200,1,813200,5231.0,1231.5,1231.0,0.5,0.7662411538818581,6.186799999999999
1813500,1,813500,5231.5,1231.5,1231.5,0.0,0.3125009375,6.186499999999999
