combined_timestamp,day,timestamp,product,S,K,voucher_price,tte_days,raw_iv,fair_iv,iv_residual
1414300,1,414300,VEV_5500,5235.5,5500,5.5,6.5857,0.24812443122636732,0.24989300464820718,-0.001768573421839864
1414400,1,414400,VEV_5000,5235.5,5000,241.0,6.5855999999999995,0.23808045992826954,0.24110885854460806,-0.0030283986163385235
1414400,1,414400,VEV_5100,5235.5,5100,154.0,6.5855999999999995,0.2346581323126596,0.24133099641455935,-0.006672864101899739
1414400,1,414400,VEV_5200,5235.5,5200,88.5,6.5855999999999995,0.24789098159092957,0.24236527511247757,0.005525706478451992
1414400,1,414400,VEV_5300,5235.5,5300,42.0,6.5855999999999995,0.246372634259316,0.2441653482589361,0.0022072860003798933
1414400,1,414400,VEV_5400,5235.5,5400,13.5,6.5855999999999995,0.2291320488485937,0.24668803923283875,-0.017555990384245046
1414400,1,414400,VEV_5500,5235.5,5500,5.5,6.5855999999999995,0.2481263149714169,0.2498930773681871,-0.001766762396770205
1414500,1,414500,VEV_5000,5237.5,5000,242.5,6.5855,0.23429745021465642,0.24111284250608653,-0.006815392291430106
1414500,1,414500,VEV_5100,5237.5,5100,156.0,6.5855,0.2366815219511592,0.24131875387180549,-0.004637231920646273
1414500,1,414500,VEV_5200,5237.5,5200,89.5,6.5855,0.24723628145148138,0.24233713356100017,0.004899147890481209
1414500,1,414500,VEV_5300,5237.5,5300,43.0,6.5855,0.2474013909411001,0.24412162248315028,0.003279768457949833
1414500,1,414500,VEV_5400,5237.5,5400,14.0,6.5855,0.23013500535363599,0.24662903202758737,-0.01649402667395139
1414500,1,414500,VEV_5500,5237.5,5500,5.5,6.5855,0.24663594274536027,0.24981908020682586,-0.0031831374614655905
1414600,1,414600,VEV_5000,5236.5,5000,241.0,6.5854,0.22802154425277854,0.2411108170255448,-0.013089272772766253
1414600,1,414600,VEV_5100,5236.5,5100,155.0,6.5854,0.23567331286060628,0.24132482580831296,-0.005651512947706688
1414600,1,414600,VEV_5200,5236.5,5200,89.0,6.5854,0.2475709092963535,0.24235115807131496,0.005219751225038538
1414600,1,414600,VEV_5300,5236.5,5300,42.0,6.5854,0.24500179267795186,0.24414346000845122,0.0008583326695006388
1414600,1,414600,VEV_5400,5236.5,5400,14.0,6.5854,0.23108173436087492,0.2466585480057804,-0.015576813644905485
1414600,1,414600,VEV_5500,5236.5,5500,5.5,6.5854,0.2473840836241848,0.24985614480549606,-0.002472061181311269
1414700,1,414700,VEV_5000,5236.5,5000,242.0,6.585300000000001,0.23883373588591278,0.24111082068297776,-0.002277084797064982
1414700,1,414700,VEV_5100,5236.5,5100,155.5,6.585300000000001,0.23822323761668776,0.2413248193835853,-0.0031015817668975376
1414700,1,414700,VEV_5200,5236.5,5200,89.5,6.585300000000001,0.2494008631292735,0.24235115415872183,0.0070497089705516824
1414700,1,414700,VEV_5300,5236.5,5300,43.0,6.585300000000001,0.24878840391710416,0.2441434704885263,0.004644933428577858
1414700,1,414700,VEV_5400,5236.5,5400,14.0,6.585300000000001,0.23108348888494304,0.24665858409398944,-0.015575095209046402
1414700,1,414700,VEV_5500,5236.5,5500,5.5,6.585300000000001,0.24738596198502677,0.24985621709688335,-0.002470255111856584
1414800,1,414800,VEV_5000,5237.5,5000,242.5,6.5852,0.23430278712849903,0.24111285395649668,-0.006810066827997646
1414800,1,414800,VEV_5100,5237.5,5100,156.0,6.5852,0.23668691314363483,0.24131873470638276,-0.00463182156274794
1414800,1,414800,VEV_5200,5237.5,5200,89.5,6.5852,0.24724191304154844,0.24233712156980253,0.004904791471745912
1414800,1,414800,VEV_5300,5237.5,5300,43.0,6.5852,0.24740702624190486,0.24412165331467775,0.0032853729272271093
1414800,1,414800,VEV_5400,5237.5,5400,14.0,6.5852,0.23014024738901023,0.24662913933487826,-0.01648889194586803
1414800,1,414800,VEV_5500,5237.5,5500,5.5,6.5852,0.2466415606566298,0.24981929578141057,-0.003177735124780784
1414900,1,414900,VEV_5000,5236.5,5000,242.0,6.5851,0.23883736265901975,0.2411108279988857,-0.0022734653398659432
1414900,1,414900,VEV_5100,5236.5,5100,155.5,6.5851,0.23822685522209006,0.2413248065339496,-0.0030979513118595536
1414900,1,414900,VEV_5200,5236.5,5200,89.5,6.5851,0.24940465048273291,0.24235114633328636,0.0070535041494465545
1414900,1,414900,VEV_5300,5236.5,5300,43.0,6.5851,0.24879218195733965,0.24414349144944653,0.004648690507893127
1414900,1,414900,VEV_5400,5236.5,5400,14.0,6.5851,0.23108699800583898,0.24665865627322414,-0.015571658267385158
1414900,1,414900,VEV_5500,5236.5,5500,5.5,6.5851,0.24738971870671078,0.2498563616854918,-0.0024666429787810196
1415000,1,415000,VEV_5000,5235.5,5000,241.0,6.585000000000001,0.23809130605059664,0.24110887954095056,-0.0030175734903539198
1415000,1,415000,VEV_5100,5235.5,5100,155.0,6.585000000000001,0.23973698188739706,0.24133095765556964,-0.0015939757681725786
1415000,1,415000,VEV_5200,5235.5,5200,88.5,6.585000000000001,0.2479022747480031,0.24236525215073282,0.005537022597270291
1415000,1,415000,VEV_5300,5235.5,5300,42.0,6.585000000000001,0.2463838582220464,0.24416541236492556,0.002218445857120832
1415000,1,415000,VEV_5400,5235.5,5400,13.5,6.585000000000001,0.2291424875173759,0.2466882576870992,-0.017545770169723307
1415000,1,415000,VEV_5500,5235.5,5500,5.5,6.585000000000001,0.2481376188969055,0.2498935137291578,-0.0017558948322523027
1415100,1,415100,VEV_5000,5234.5,5000,240.0,6.5849,0.2373445951881957,0.24110700863081658,-0.0037624134426208766
1415100,1,415100,VEV_5100,5234.5,5100,154.0,6.5849,0.23871570823548408,0.24133718812004148,-0.0026214798845574094
1415100,1,415100,VEV_5200,5234.5,5200,88.5,6.5849,0.2500431800278964,0.24237943907160084,0.007663740956295545
1415100,1,415100,VEV_5300,5234.5,5300,42.0,6.5849,0.24775723751139966,0.24418741611122147,0.003569821400178197
1415100,1,415100,VEV_5400,5234.5,5400,13.5,6.5849,0.23008125422751136,0.24671794362724575,-0.016636689399734395
1415100,1,415100,VEV_5500,5234.5,5500,5.5,6.5849,0.2488852634100008,0.2499307519637749,-0.0010454885537740932
1415200,1,415200,VEV_5000,5235.5,5000,241.0,6.584799999999999,0.23809492190976939,0.241108886542464,-0.0030139646326946268
1415200,1,415200,VEV_5100,5235.5,5100,155.0,6.584799999999999,0.2397406226303398,0.2413309447354092,-0.0015903221050694027
1415200,1,415200,VEV_5200,5235.5,5200,88.5,6.584799999999999,0.2479060394732389,0.24236524449616625,0.005540794977072633
1415200,1,415200,VEV_5300,5235.5,5300,42.0,6.584799999999999,0.24638759988250114,0.24416543373568406,0.002222166146817084
1415200,1,415200,VEV_5400,5235.5,5400,13.5,6.584799999999999,0.2291459673161685,0.2466883305127676,-0.017542363196599103
1415200,1,415200,VEV_5500,5235.5,5500,5.5,6.584799999999999,0.24814138726011936,0.24989365919847045,-0.001752271938351091
1415300,1,415300,VEV_5000,5234.5,5000,239.5,6.584700000000001,0.2320997405263959,0.24110701531883888,-0.009007274792442982
1415300,1,415300,VEV_5100,5234.5,5100,153.0,6.584700000000001,0.23366087259025167,0.2413371751319515,-0.00767630254169982
1415300,1,415300,VEV_5200,5234.5,5200,87.5,6.584700000000001,0.24639832551499424,0.2423794315906511,0.004018893924343153
1415300,1,415300,VEV_5300,5234.5,5300,42.0,6.584700000000001,0.24776100012660812,0.2441874378932667,0.003573562233341432
1415300,1,415300,VEV_5400,5234.5,5400,13.5,6.584700000000001,0.23008474843269722,0.2467180170981258,-0.01663326866542858
1415300,1,415300,VEV_5500,5234.5,5500,5.5,6.584700000000001,0.24888904312370627,0.249930898308604,-0.0010418551848977164
1415400,1,415400,VEV_5000,5234.5,5000,239.5,6.5846,0.23210150290849674,0.2411070186633539,-0.009005515754857168
1415400,1,415400,VEV_5100,5234.5,5100,153.0,6.5846,0.2336626469049206,0.24133716863781027,-0.007674521732889655
1415400,1,415400,VEV_5200,5234.5,5200,87.5,6.5846,0.24640019652712059,0.24237942785005653,0.004020768677064052
1415400,1,415400,VEV_5300,5234.5,5300,42.0,6.5846,0.24776288147059217,0.24418744878469015,0.003575432685902019
1415400,1,415400,VEV_5400,5234.5,5400,13.5,6.5846,0.23008649553529015,0.2467180538350008,-0.016631558299710664
1415400,1,415400,VEV_5500,5234.5,5500,5.5,6.5846,0.24889093298055898,0.24993097148397286,-0.001040038503413887
1415500,1,415500,VEV_5000,5234.0,5000,239.5,6.5845,0.23697729138801127,0.24110611370333754,-0.004128822315326269
1415500,1,415500,VEV_5100,5234.0,5100,153.0,6.5845,0.23569305325726128,0.24134031033388517,-0.0056472570766238905
1415500,1,415500,VEV_5200,5234.0,5200,87.5,6.5845,0.24746912645496222,0.2423865500229149,0.00508257643204732
1415500,1,415500,VEV_5300,5234.0,5300,42.0,6.5845,0.24844937957572294,0.2441984875423825,0.004250892033340448
1415500,1,415500,VEV_5400,5234.0,5400,13.5,6.5845,0.23055646351343517,0.2467329474533244,-0.01617648393988924
1415500,1,415500,VEV_5500,5234.0,5500,5.5,6.5845,0.2492656150368459,0.24994966029516763,-0.0006840452583217194
1415600,1,415600,VEV_5000,5233.5,5000,239.0,6.5844,0.23660441347781347,0.24110522807161502,-0.004500814593801555
1415600,1,415600,VEV_5100,5233.5,5100,153.0,6.5844,0.23769998097219158,0.2413434718686074,-0.0036434908964158297
1415600,1,415600,VEV_5200,5233.5,5200,87.5,6.5844,0.2485347542628608,0.24239369253524032,0.006141061727620495
1415600,1,415600,VEV_5300,5233.5,5300,42.0,6.5844,0.24913512323695955,0.2442095471311841,0.004925576105775459
1415600,1,415600,VEV_5400,5233.5,5400,13.5,6.5844,0.23102623533180228,0.2467478623855583,-0.015721627053756015
1415600,1,415600,VEV_5500,5233.5,5500,5.5,6.5844,0.24964023655717765,0.2499683708945505,-0.0003281343373728596
1415700,1,415700,VEV_5000,5231.5,5000,237.0,6.5843,0.23510586234943862,0.24110187031144698,-0.0059960079620083595
1415700,1,415700,VEV_5100,5231.5,5100,151.0,6.5843,0.23564715892687582,0.24135633629236647,-0.0057091773654906475
1415700,1,415700,VEV_5200,5231.5,5200,86.5,6.5843,0.24912277281069656,0.2424224765313511,0.006700296279345458
1415700,1,415700,VEV_5300,5231.5,5300,41.0,6.5843,0.24804373185037845,0.2442539593831919,0.003789772467186564
1415700,1,415700,VEV_5400,5231.5,5400,13.0,6.5843,0.22994429090117893,0.2468076222473495,-0.016863331346170574
1415700,1,415700,VEV_5500,5231.5,5500,5.5,6.5843,0.2511324025974657,0.2500432078109619,0.001089194786503822
1415800,1,415800,VEV_5000,5232.5,5000,238.0,6.5842,0.23585815328813703,0.24110351481886966,-0.0052453615307326285
1415800,1,415800,VEV_5100,5232.5,5100,152.0,6.5842,0.23667711286724596,0.2413498544802012,-0.004672741612955222
1415800,1,415800,VEV_5200,5232.5,5200,87.0,6.5842,0.24883595571030254,0.2424080386048816,0.006427917105420927
1415800,1,415800,VEV_5300,5232.5,5300,41.0,6.5842,0.24668882825098065,0.2442317288290787,0.002457099421901948
1415800,1,415800,VEV_5400,5232.5,5400,13.5,6.5842,0.2319651940544208,0.24677775621908798,-0.014812562164667198
1415800,1,415800,VEV_5500,5232.5,5500,5.5,6.5842,0.25038929944516664,0.25000585748557297,0.00038344195959366667
1415900,1,415900,VEV_5000,5233.5,5000,239.0,6.584099999999999,0.2366098037971744,0.24110523764131167,-0.004495433844137281
1415900,1,415900,VEV_5100,5233.5,5100,153.0,6.584099999999999,0.237705396248082,0.24134345228721985,-0.0036380560391378325
1415900,1,415900,VEV_5200,5233.5,5200,87.5,6.584099999999999,0.24854041633918417,0.24239368157681218,0.006146734762371986
1415900,1,415900,VEV_5300,5233.5,5300,41.0,6.584099999999999,0.24533090054592438,0.24420958042857668,0.001121320117347696
1415900,1,415900,VEV_5400,5233.5,5400,13.5,6.584099999999999,0.23103149846744941,0.24674797357653447,-0.015716475109085054
1415900,1,415900,VEV_5500,5233.5,5500,5.5,6.584099999999999,0.24964592373554978,0.24996859175571648,-0.0003226680201666998
1416000,1,416000,VEV_5000,5233.5,5000,239.0,6.584,0.2366116006673074,0.24110524083187118,-0.0044936401645637725
1416000,1,416000,VEV_5100,5233.5,5100,153.0,6.584,0.2377072014128051,0.24134344575995842,-0.003636244347153317
1416000,1,416000,VEV_5200,5233.5,5200,87.5,6.584,0.2485423037949714,0.24239367792384656,0.00614862587112483
1416000,1,416000,VEV_5300,5233.5,5300,41.0,6.584,0.24533276362725842,0.24420959152825272,0.0011231720990056981
1416000,1,416000,VEV_5400,5233.5,5400,13.5,6.584,0.23103325299151758,0.24674801064212462,-0.015714757650607036
1416000,1,416000,VEV_5500,5233.5,5500,5.5,6.584,0.24964781955868653,0.24996866538006982,-0.000320845821383281
1416100,1,416100,VEV_5000,5234.0,5000,239.0,6.5839,0.23174461289332454,0.2411061333107412,-0.009361520417416669
1416100,1,416100,VEV_5100,5234.0,5100,153.0,6.5839,0.23570379256855198,0.2413402712682216,-0.005636478699669628
1416100,1,416100,VEV_5200,5234.0,5200,87.5,6.5839,0.2474804022952601,0.24238652784060402,0.005093874454656089
1416100,1,416100,VEV_5300,5234.0,5300,42.0,6.5839,0.2484607000903915,0.24419855351714098,0.004262146573250525
1416100,1,416100,VEV_5400,5234.0,5400,13.5,6.5839,0.23056696868445667,0.24673316886835284,-0.016166200183896168
1416100,1,416100,VEV_5500,5234.0,5500,5.5,6.5839,0.249276972658891,0.24995010071105256,-0.0006731280521615479
1416200,1,416200,VEV_5000,5233.5,5000,239.0,6.583799999999999,0.23661519440757345,0.2411052472139813,-0.0044900528064078515
1416200,1,416200,VEV_5100,5233.5,5100,153.0,6.583799999999999,0.23771081188777027,0.24134343270523714,-0.003632620817466875
1416200,1,416200,VEV_5200,5233.5,5200,87.5,6.583799999999999,0.24854607885206492,0.2423936706176809,0.00615240823438401
1416200,1,416200,VEV_5300,5233.5,5300,41.0,6.583799999999999,0.24533648993544577,0.2442096137284226,0.0011268762070231753
1416200,1,416200,VEV_5400,5233.5,5400,13.5,6.583799999999999,0.23103676203965395,0.24674808477620225,-0.015711322736548294
1416200,1,416200,VEV_5500,5233.5,5500,5.5,6.583799999999999,0.2496516114959984,0.24996881263472404,-0.00031720113872563127
1416300,1,416300,VEV_5000,5233.5,5000,239.0,6.5837,0.23661699127770652,0.2411052504055319,-0.004488259127825384
1416300,1,416300,VEV_5100,5233.5,5100,153.0,6.5837,0.23771261719801245,0.24134342617777732,-0.0036308089797648657
1416300,1,416300,VEV_5200,5233.5,5200,87.5,6.5837,0.2485479663806117,0.24239366696448092,0.006154299416130771
1416300,1,416300,VEV_5300,5233.5,5300,41.0,6.5837,0.24533835308953938,0.24420962482891645,0.0011287282606229354
1416300,1,416300,VEV_5400,5233.5,5400,13.5,6.5837,0.23103851670924128,0.24674812184468983,-0.015709605135448557
1416300,1,416300,VEV_5500,5233.5,5500,5.5,6.5837,0.24965350731913516,0.24996888626502506,-0.00031537894588989923
1416400,1,416400,VEV_5000,5233.5,5000,239.0,6.5836,0.23661878843887774,0.24110525359741294,-0.004486465158535208
1416400,1,416400,VEV_5100,5233.5,5100,153.0,6.5836,0.23771442250825464,0.24134341965025138,-0.0036289971419967426
1416400,1,416400,VEV_5200,5233.5,5200,87.5,6.5836,0.24854985405467758,0.24239366331120277,0.006156190743474815
1416400,1,416400,VEV_5300,5233.5,5300,42.0,6.5836,0.24915025948131664,0.24420963592968295,0.004940623551633688
1416400,1,416400,VEV_5400,5233.5,5400,13.5,6.5836,0.23104027137882857,0.2467481589141433,-0.01570788753531474
1416400,1,416400,VEV_5500,5233.5,5500,5.5,6.5836,0.24965540343331016,0.2499689598973088,-0.0003135564639986377
1416500,1,416500,VEV_5000,5231.5,5000,237.0,6.583500000000001,0.23512014636105083,0.24110189337204263,-0.0059817470109918
1416500,1,416500,VEV_5100,5231.5,5100,151.0,6.583500000000001,0.23566147589856948,0.24135628357807049,-0.005694807679501007
1416500,1,416500,VEV_5200,5231.5,5200,86.5,6.583500000000001,0.2491379085457367,0.24242244874540964,0.006715459800327062
1416500,1,416500,VEV_5300,5231.5,5300,41.0,6.583500000000001,0.24805880202905367,0.24425405151988192,0.003804750509171756
1416500,1,416500,VEV_5400,5231.5,5400,13.0,6.583500000000001,0.2299582614645998,0.24680792398149495,-0.016849662516895153
1416500,1,416500,VEV_5500,5231.5,5500,5.5,6.583500000000001,0.2511476604230502,0.2500438038550744,0.0011038565679757917
1416600,1,416600,VEV_5000,5231.5,5000,237.0,6.5834,0.23512193217173055,0.24110189625605294,-0.005979964084322387
1416600,1,416600,VEV_5100,5231.5,5100,151.0,6.5834,0.23566326578378463,0.24135627698846865,-0.0056930112046840176
1416600,1,416600,VEV_5200,5231.5,5200,86.0,6.5834,0.24732071397505626,0.24242244527183116,0.0048982687032251004
1416600,1,416600,VEV_5300,5231.5,5300,41.0,6.5834,0.24806068599238193,0.2442540630382432,0.003806622954138722
1416600,1,416600,VEV_5400,5231.5,5400,13.0,6.5834,0.22996000791235666,0.24680796170268962,-0.016847953790332965
1416600,1,416600,VEV_5500,5231.5,5500,5.5,6.5834,0.25114956788771686,0.2500438783696219,0.0011056895180949766
1416700,1,416700,VEV_5000,5232.5,5000,238.0,6.5833,0.23587427476971762,0.24110354214936514,-0.0052292673796475175
1416700,1,416700,VEV_5100,5232.5,5100,152.0,6.5833,0.2366932903009295,0.24134979544904084,-0.004656505148111334
1416700,1,416700,VEV_5200,5232.5,5200,86.5,6.5833,0.24703204361586903,0.24240800652995437,0.004624037085914662
1416700,1,416700,VEV_5300,5232.5,5300,41.0,6.5833,0.24670569006110038,0.24423183060456854,0.002473859456531835
1416700,1,416700,VEV_5400,5232.5,5400,13.5,6.5833,0.2319810494542846,0.24677809275374568,-0.014797043299461077
1416700,1,416700,VEV_5500,5232.5,5500,5.5,6.5833,0.25040641424028204,0.25000652410456037,0.00039989013572167
1416800,1,416800,VEV_5000,5232.5,5000,238.0,6.583200000000001,0.2358760664011622,0.24110354518771066,-0.005227478786548445
1416800,1,416800,VEV_5100,5232.5,5100,152.0,6.583200000000001,0.23669508804417724,0.2413497888896827,-0.004654700845505455
1416800,1,416800,VEV_5200,5232.5,5200,87.0,6.583200000000001,0.24885485427882995,0.24240800296569157,0.00644685131313838
1416800,1,416800,VEV_5300,5232.5,5300,41.0,6.583200000000001,0.24670756376533043,0.24423184191434624,0.002475721850984186
1416800,1,416800,VEV_5400,5232.5,5400,13.5,6.583200000000001,0.23198281139982807,0.24677813015135952,-0.01479531875153145
1416800,1,416800,VEV_5500,5232.5,5500,5.5,6.583200000000001,0.2504083160297028,0.25000659818331267,0.0004017178463901483
1416900,1,416900,VEV_5000,5232.5,5000,238.0,6.5831,0.23587785774156855,0.24110354822638097,-0.0052256904848124175
1416900,1,416900,VEV_5100,5232.5,5100,152.0,6.5831,0.236696885787425,0.2413497823302565,-0.004652896542831492
1416900,1,416900,VEV_5200,5232.5,5200,87.0,6.5831,0.24885674435396132,0.24240799940135235,0.00644874495260897
1416900,1,416900,VEV_5300,5232.5,5300,41.0,6.5831,0.24670943754232005,0.24423185322440194,0.0024775843179181134
1416900,1,416900,VEV_5400,5232.5,5400,13.5,6.5831,0.23198457334537154,0.24677816754994833,-0.014793594204576793
1416900,1,416900,VEV_5500,5232.5,5500,5.5,6.5831,0.2504102179646427,0.2500066722640605,0.0004035457005822085
1417000,1,417000,VEV_5000,5234.5,5000,239.5,6.583,0.23212970742495143,0.2411070722212963,-0.008977364796344867
1417000,1,417000,VEV_5100,5234.5,5100,153.5,6.583,0.23622971410475094,0.24133706472282543,-0.005107350618074491
1417000,1,417000,VEV_5200,5234.5,5200,88.0,6.583,0.24825496187985965,0.24237936798968776,0.005875593890171893
1417000,1,417000,VEV_5300,5234.5,5300,42.0,6.583,0.2477929890133803,0.24418762308381653,0.0036053659295637586
1417000,1,417000,VEV_5400,5234.5,5400,13.5,6.583,0.23011445514306048,0.246718641755139,-0.01660418661207852
1417000,1,417000,VEV_5500,5234.5,5500,5.5,6.583,0.24892117767512068,0.24993214255780766,-0.0010109648826869821
1417100,1,417100,VEV_5000,5234.5,5000,240.0,6.5829,0.2373806471144061,0.2411070755715251,-0.003726428457119013
1417100,1,417100,VEV_5100,5234.5,5100,154.0,6.5829,0.23875196854507888,0.24133705822759358,-0.0025850896825146963
1417100,1,417100,VEV_5200,5234.5,5200,88.5,6.5829,0.25008116088284416,0.24237936424773607,0.007701796635108088
1417100,1,417100,VEV_5300,5234.5,5300,42.0,6.5829,0.2477948711577195,0.24418763397978444,0.0036072371779350687
1417100,1,417100,VEV_5400,5234.5,5400,13.5,6.5829,0.23011620297324903,0.2467186785082833,-0.016602475535034272
1417100,1,417100,VEV_5500,5234.5,5500,5.5,6.5829,0.24892306840508818,0.2499322157666724,-0.0010091473615842228
1417200,1,417200,VEV_5000,5235.5,5000,241.0,6.5828,0.23813108835952979,0.24110895663278867,-0.0029778682732588824
1417200,1,417200,VEV_5100,5235.5,5100,154.0,6.5828,0.23470803300278487,0.2413308155201322,-0.006622782517347325
1417200,1,417200,VEV_5200,5235.5,5200,88.5,6.5828,0.2479436963298589,0.242365167932575,0.0055785283972838995
1417200,1,417200,VEV_5300,5235.5,5300,42.0,6.5828,0.2464250260913109,0.2441656475009124,0.0022593785903984864
1417200,1,417200,VEV_5400,5235.5,5400,13.5,6.5828,0.22918077447179921,0.24668905897802526,-0.017508284506226046
1417200,1,417200,VEV_5500,5235.5,5500,5.5,6.5828,0.24817907976892456,0.24989511432230083,-0.0017160345533762666
1417300,1,417300,VEV_5000,5234.5,5000,240.0,6.5827,0.2373842532237976,0.24110708227299166,-0.0037228290491940486
1417300,1,417300,VEV_5100,5234.5,5100,154.0,6.5827,0.23875559546370503,0.24133704523693736,-0.002581449773232325
1417300,1,417300,VEV_5200,5234.5,5200,88.0,6.5827,0.2482606187902541,0.24237935676359318,0.005881262026660922
1417300,1,417300,VEV_5300,5234.5,5300,42.0,6.5827,0.24779863544639788,0.2441876557725225,0.0036109796738753863
1417300,1,417300,VEV_5400,5234.5,5400,13.5,6.5827,0.23011969863362602,0.24671875201744412,-0.01659905338381809
1417300,1,417300,VEV_5500,5234.5,5500,5.5,6.5827,0.24892684971950396,0.24993236219031528,-0.0010055124708113206
1417400,1,417400,VEV_5000,5233.0,5000,238.5,6.5826,0.23626186975643823,0.24110441472920074,-0.004842544972762514
1417400,1,417400,VEV_5100,5233.0,5100,153.0,6.5826,0.23971533584506444,0.2413465420075312,-0.0016312061624667584
1417400,1,417400,VEV_5200,5233.0,5200,87.5,6.5826,0.24962935543750142,0.2424007940419872,0.007228561395514227
1417400,1,417400,VEV_5300,5233.0,5300,41.0,6.5826,0.24603920731100787,0.24422081804475945,0.0018183892662484158
1417400,1,417400,VEV_5400,5233.0,5400,13.5,6.5826,0.23152570258280053,0.2467634316058031,-0.015237729023002577
1417400,1,417400,VEV_5500,5233.0,5500,5.5,6.5826,0.2500470797948785,0.24998835882994916,5.872096492934298e-05
1417500,1,417500,VEV_5000,5231.5,5000,237.0,6.5825,0.2351380053409622,0.24110192222650956,-0.005963916885547371
1417500,1,417500,VEV_5100,5231.5,5100,151.0,6.5825,0.23567937591487356,0.24135621767890375,-0.005676841764030188
1417500,1,417500,VEV_5200,5231.5,5200,86.5,6.5825,0.24915683214355322,0.242422414006266,0.006734418137287229
1417500,1,417500,VEV_5300,5231.5,5300,41.0,6.5825,0.24807764355408474,0.24425416671624833,0.0038234768378364037
1417500,1,417500,VEV_5400,5231.5,5400,13.0,6.5825,0.2299757281249551,0.24680830123771758,-0.016832573112762483
1417500,1,417500,VEV_5500,5231.5,5500,5.5,6.5825,0.25116673652490784,0.2500445490909067,0.001122187434001165
1417600,1,417600,VEV_5000,5231.5,5000,237.0,6.5824,0.2351397914426801,0.24110192511371217,-0.005962133671032072
1417600,1,417600,VEV_5100,5231.5,5100,151.0,6.5824,0.23568116609112696,0.24135621108860228,-0.005675044997475315
1417600,1,417600,VEV_5200,5231.5,5200,86.5,6.5824,0.2491587246925098,0.24242241053194105,0.006736314160568746
1417600,1,417600,VEV_5300,5231.5,5300,41.0,6.5824,0.2480795279539703,0.24425417823744394,0.0038253497165263717
1417600,1,417600,VEV_5400,5231.5,5400,13.0,6.5824,0.2299774750820289,0.2468083389687521,-0.016830863886723196
1417600,1,417600,VEV_5500,5231.5,5500,5.5,6.5824,0.251168644571651,0.25004462362553515,0.0011240209461158557
1417700,1,417700,VEV_5000,5231.5,5000,237.0,6.582299999999999,0.23514157754439796,0.24110192800123417,-0.005960350456836211
1417700,1,417700,VEV_5100,5231.5,5100,151.0,6.582299999999999,0.2356829563401398,0.2413562044982308,-0.005673248158091004
1417700,1,417700,VEV_5200,5231.5,5200,86.0,6.582299999999999,0.24734137856366253,0.24242240705754145,0.004918971506121084
1417700,1,417700,VEV_5300,5231.5,5300,41.0,6.582299999999999,0.24808141242661552,0.24425418975892305,0.003827222667692476
1417700,1,417700,VEV_5400,5231.5,5400,13.0,6.582299999999999,0.22997922196634307,0.24680837670077083,-0.016829154734427754
1417700,1,417700,VEV_5500,5231.5,5500,5.5,6.582299999999999,0.2511705523273559,0.25004469816217223,0.0011258541651836818
1417800,1,417800,VEV_5000,5232.5,5000,238.0,6.582200000000001,0.23589398329768463,0.2411035755890347,-0.005209592291350068
1417800,1,417800,VEV_5100,5232.5,5100,152.0,6.582200000000001,0.23671306722288432,0.24134972329235785,-0.004636656069473527
1417800,1,417800,VEV_5200,5232.5,5200,86.5,6.582200000000001,0.2470526844120986,0.24240796731886047,0.004644717093238132
1417800,1,417800,VEV_5300,5232.5,5300,41.0,6.582200000000001,0.2467263035724944,0.24423195502741646,0.0024943485450779346
1417800,1,417800,VEV_5400,5232.5,5400,13.5,6.582200000000001,0.23200043267425174,0.24677850418112807,-0.014778071506876322
1417800,1,417800,VEV_5500,5232.5,5500,5.5,6.582200000000001,0.2504273369798127,0.25000733908060246,0.0004199978992102116
1417900,1,417900,VEV_5000,5231.5,5000,237.0,6.5821,0.23514514989335292,0.2411019337772362,-0.005956783883883293
1417900,1,417900,VEV_5100,5231.5,5100,151.0,6.5821,0.2356865369836848,0.24135619131727803,-0.0056696543335932326
1417900,1,417900,VEV_5200,5231.5,5200,86.5,6.5821,0.2491644027031772,0.2424224001085183,0.006742002594658902
1417900,1,417900,VEV_5300,5231.5,5300,41.0,6.5821,0.24808518144466546,0.2442542128027318,0.003830968641933663
1417900,1,417900,VEV_5400,5231.5,5400,13.0,6.5821,0.2299827159532502,0.2468084521677611,-0.01682573621451089
1417900,1,417900,VEV_5500,5231.5,5500,5.5,6.5821,0.2511743684208422,0.2500448472414724,0.0011295211793697635
1418000,1,418000,VEV_5000,5232.0,5000,237.5,6.581999999999999,0.23552233342336745,0.24110274941268506,-0.005580415989317605
1418000,1,418000,VEV_5100,5232.0,5100,152.0,6.581999999999999,0.23869398819667734,0.24135293749862563,-0.0026589493019482935
1418000,1,418000,VEV_5200,5232.0,5200,86.5,6.581999999999999,0.24811296948538963,0.2424151682702541,0.005697801215135523
1418000,1,418000,VEV_5300,5232.0,5300,41.0,6.581999999999999,0.24740893181482293,0.24424309066163533,0.003165841153187604
1418000,1,418000,VEV_5400,5232.0,5400,13.5,6.581999999999999,0.23247145923125836,0.24679352394007004,-0.014322064708811671
1418000,1,418000,VEV_5500,5232.0,5500,5.5,6.581999999999999,0.25080374154596086,0.25002619384363645,0.0007775477023244104
1418100,1,418100,VEV_5000,5232.5,5000,237.5,6.5819,0.2306710184955083,0.24110358471576912,-0.010432566220260814
1418100,1,418100,VEV_5100,5232.5,5100,152.0,6.5819,0.2367184618350593,0.24134970361183317,-0.004631241776773876
