combined_timestamp,day,timestamp,product,S,K,voucher_price,tte_days,raw_iv
1094400,1,94400,VEV_4500,5244.0,4500,744.0,6.9056,0.15625096875
1094400,1,94400,VEV_5000,5244.0,5000,250.0,6.9056,0.2436789700061715
1094400,1,94400,VEV_5100,5244.0,5100,163.5,6.9056,0.2425342706719556
1094400,1,94400,VEV_5200,5244.0,5200,94.0,6.9056,0.24361562909706985
1094400,1,94400,VEV_5300,5244.0,5300,46.0,6.9056,0.24367222446721654
1094400,1,94400,VEV_5400,5244.0,5400,16.0,6.9056,0.22948755024753303
1094400,1,94400,VEV_5500,5244.0,5500,7.0,6.9056,0.25016784393241875
1094400,1,94400,VEV_6000,5244.0,6000,0.5,6.9056,0.38330566270999433
1094400,1,94400,VEV_6500,5244.0,6500,0.5,6.9056,0.5791284720181686
1094500,1,94500,VEV_4500,5244.0,4500,744.0,6.905499999999999,0.15625096875
1094500,1,94500,VEV_5000,5244.0,5000,249.5,6.905499999999999,0.2386883829455716
1094500,1,94500,VEV_5100,5244.0,5100,163.0,6.905499999999999,0.2400304711851079
1094500,1,94500,VEV_5200,5244.0,5200,94.0,6.905499999999999,0.243617393079881
1094500,1,94500,VEV_5300,5244.0,5300,46.0,6.905499999999999,0.24367398881382552
1094500,1,94500,VEV_5400,5244.0,5400,16.0,6.905499999999999,0.22948921185764107
1094500,1,94500,VEV_5500,5244.0,5500,7.0,6.905499999999999,0.25016965520894485
1094500,1,94500,VEV_6000,5244.0,6000,0.5,6.905499999999999,0.3833084380507116
1094500,1,94500,VEV_6500,5244.0,6500,0.5,6.905499999999999,0.5791326652972222
1094600,1,94600,VEV_4000,5244.5,4000,1244.5,6.905400000000001,0.3125009375
1094600,1,94600,VEV_4500,5244.5,4500,744.5,6.905400000000001,0.15625096875
1094600,1,94600,VEV_5000,5244.5,5000,250.5,6.905400000000001,0.2440499011615394
1094600,1,94600,VEV_5100,5244.5,5100,163.5,6.905400000000001,0.24052223312577434
1094600,1,94600,VEV_5200,5244.5,5200,94.5,6.905400000000001,0.24432875239961144
1094600,1,94600,VEV_5300,5244.5,5300,46.0,6.905400000000001,0.242980932016294
1094600,1,94600,VEV_5400,5244.5,5400,16.0,6.905400000000001,0.2290146032746577
1094600,1,94600,VEV_5500,5244.5,5500,7.0,6.905400000000001,0.24979203453948445
1094600,1,94600,VEV_6000,5244.5,6000,0.5,6.905400000000001,0.3830678448815169
1094600,1,94600,VEV_6500,5244.5,6500,0.5,6.905400000000001,0.5789030780303521
1094700,1,94700,VEV_4500,5245.0,4500,745.0,6.9053,0.15625096875
1094700,1,94700,VEV_5000,5245.0,5000,250.5,6.9053,0.23941693593178218
1094700,1,94700,VEV_5100,5245.0,5100,163.5,6.9053,0.23848454943484299
1094700,1,94700,VEV_5200,5245.0,5200,94.5,6.9053,0.24323554384297968
1094700,1,94700,VEV_5300,5245.0,5300,46.0,6.9053,0.2422870067606352
1094700,1,94700,VEV_5400,5245.0,5400,16.0,6.9053,0.22853975778654187
1094700,1,94700,VEV_5500,5245.0,5500,7.0,6.9053,0.24941433208827674
1094700,1,94700,VEV_6000,5245.0,6000,0.5,6.9053,0.3828272575330871
1094700,1,94700,VEV_6500,5245.0,6500,0.5,6.9053,0.5786735000767056
1094800,1,94800,VEV_4000,5244.5,4000,1244.5,6.905199999999999,0.3125009375
1094800,1,94800,VEV_4500,5244.5,4500,744.5,6.905199999999999,0.15625096875
1094800,1,94800,VEV_5000,5244.5,5000,250.5,6.905199999999999,0.24405343553000325
1094800,1,94800,VEV_5100,5244.5,5100,163.5,6.905199999999999,0.2405257162715068
1094800,1,94800,VEV_5200,5244.5,5200,94.5,6.905199999999999,0.24433229069709156
1094800,1,94800,VEV_5300,5244.5,5300,46.0,6.905199999999999,0.24298445081421155
1094800,1,94800,VEV_5400,5244.5,5400,16.0,6.905199999999999,0.22901791980099412
1094800,1,94800,VEV_5500,5244.5,5500,7.0,6.905199999999999,0.24979565199936757
1094800,1,94800,VEV_6000,5244.5,6000,0.5,6.905199999999999,0.3830733920704924
1094800,1,94800,VEV_6500,5244.5,6500,0.5,6.905199999999999,0.578911459931847
1094900,1,94900,VEV_4500,5245.0,4500,745.0,6.9051,0.15625096875
1094900,1,94900,VEV_5000,5245.0,5000,251.0,6.9051,0.24442245878414712
1094900,1,94900,VEV_5100,5245.0,5100,163.5,6.9051,0.23848800318571256
1094900,1,94900,VEV_5200,5245.0,5200,94.5,6.9051,0.24323906635163497
1094900,1,94900,VEV_5300,5245.0,5300,46.0,6.9051,0.24229051551773334
1094900,1,94900,VEV_5400,5245.0,5400,16.5,6.9051,0.2311605804780705
1094900,1,94900,VEV_5500,5245.0,5500,7.5,6.9051,0.25376619686363444
1094900,1,94900,VEV_6000,5245.0,6000,0.5,6.9051,0.3828328012296037
1094900,1,94900,VEV_6500,5245.0,6500,0.5,6.9051,0.5786818819782006
1095000,1,95000,VEV_4500,5244.0,4500,744.0,6.905,0.15625096875
1095000,1,95000,VEV_5000,5244.0,5000,250.0,6.905,0.24368955681342108
1095000,1,95000,VEV_5100,5244.0,5100,163.0,6.905,0.24003916151438465
1095000,1,95000,VEV_5200,5244.0,5200,94.0,6.905,0.24362621321221561
1095000,1,95000,VEV_5300,5244.0,5300,46.0,6.905,0.2436828110561874
1095000,1,95000,VEV_5400,5244.0,5400,16.0,6.905,0.2294975205630173
1095000,1,95000,VEV_5500,5244.0,5500,7.0,6.905,0.2501787126102098
1095000,1,95000,VEV_6000,5244.0,6000,0.5,6.905,0.383322315918451
1095000,1,95000,VEV_6500,5244.0,6500,0.5,6.905,0.5791536340207961
1095100,1,95100,VEV_4000,5244.0,4000,1244.5,6.904899999999999,0.7312328896587157
1095100,1,95100,VEV_4500,5244.0,4500,744.0,6.904899999999999,0.15625096875
1095100,1,95100,VEV_5000,5244.0,5000,250.5,6.904899999999999,0.24848521955333042
1095100,1,95100,VEV_5100,5244.0,5100,163.5,6.904899999999999,0.24254656405472225
1095100,1,95100,VEV_5200,5244.0,5200,94.5,6.904899999999999,0.2454288597995945
1095100,1,95100,VEV_5300,5244.0,5300,46.0,6.904899999999999,0.2436845756210751
1095100,1,95100,VEV_5400,5244.0,5400,16.0,6.904899999999999,0.229499182391404
1095100,1,95100,VEV_5500,5244.0,5500,7.0,6.904899999999999,0.2501805243232935
1095100,1,95100,VEV_6000,5244.0,6000,0.5,6.904899999999999,0.38332509125916825
1095100,1,95100,VEV_6500,5244.0,6500,0.5,6.904899999999999,0.5791578272998497
1095200,1,95200,VEV_4000,5243.5,4000,1243.5,6.9048,0.3125009375
1095200,1,95200,VEV_4500,5243.5,4500,743.5,6.9048,0.15625096875
1095200,1,95200,VEV_5000,5243.5,5000,249.5,6.9048,0.24332551307815337
1095200,1,95200,VEV_5100,5243.5,5100,162.5,6.9048,0.23955222011295232
1095200,1,95200,VEV_5200,5243.5,5200,94.0,6.9048,0.24471899197811714
1095200,1,95200,VEV_5300,5243.5,5300,46.0,6.9048,0.2443803396563743
1095200,1,95200,VEV_5400,5243.5,5400,16.0,6.9048,0.2299769062477764
1095200,1,95200,VEV_5500,5243.5,5500,7.0,6.9048,0.2505617084650423
1095200,1,95200,VEV_6000,5243.5,6000,0.5,6.9048,0.3835712572287042
1095200,1,95200,VEV_6500,5243.5,6500,0.5,6.9048,0.5793958290644987
1095300,1,95300,VEV_4000,5243.5,4000,1243.5,6.9047,0.3125009375
1095300,1,95300,VEV_4500,5243.5,4500,743.5,6.9047,0.15625096875
1095300,1,95300,VEV_5000,5243.5,5000,249.5,6.9047,0.24332727516921596
1095300,1,95300,VEV_5100,5243.5,5100,162.5,6.9047,0.23955395484641973
1095300,1,95300,VEV_5200,5243.5,5200,94.0,6.9047,0.2447207641099992
1095300,1,95300,VEV_5300,5243.5,5300,46.0,6.9047,0.24438210931443127
1095300,1,95300,VEV_5400,5243.5,5400,16.0,6.9047,0.22997857164138158
1095300,1,95300,VEV_5500,5243.5,5500,7.0,6.9047,0.25056352279747013
1095300,1,95300,VEV_6000,5243.5,6000,0.5,6.9047,0.38357403489772746
1095300,1,95300,VEV_6500,5243.5,6500,0.5,6.9047,0.5794000246718581
1095400,1,95400,VEV_4000,5243.0,4000,1243.5,6.9046,0.7307933939670406
1095400,1,95400,VEV_4500,5243.0,4500,743.0,6.9046,0.15625096875
1095400,1,95400,VEV_5000,5243.0,5000,249.5,6.9046,0.2477462792665881
1095400,1,95400,VEV_5100,5243.0,5100,162.5,6.9046,0.2415659454626838
1095400,1,95400,VEV_5200,5243.0,5200,93.5,6.9046,0.2440097212216022
1095400,1,95400,VEV_5300,5243.0,5300,46.0,6.9046,0.24507704294485413
1095400,1,95400,VEV_5400,5243.0,5400,16.0,6.9046,0.23045607816494343
1095400,1,95400,VEV_5500,5243.0,5500,7.0,6.9046,0.25094463956386504
1095400,1,95400,VEV_6000,5243.0,6000,0.5,6.9046,0.38382021600125227
1095400,1,95400,VEV_6500,5243.0,6500,0.5,6.9046,0.579638047391261
1095500,1,95500,VEV_4000,5244.5,4000,1244.5,6.9045,0.3125009375
1095500,1,95500,VEV_4500,5244.5,4500,744.5,6.9045,0.15625096875
1095500,1,95500,VEV_5000,5244.5,5000,250.5,6.9045,0.2440658066927412
1095500,1,95500,VEV_5100,5244.5,5100,163.5,6.9045,0.2405379085912424
1095500,1,95500,VEV_5200,5244.5,5200,94.5,6.9045,0.2443446759751845
1095500,1,95500,VEV_5300,5244.5,5300,46.0,6.9045,0.24299676777107623
1095500,1,95500,VEV_5400,5244.5,5400,16.5,6.9045,0.23164993196722095
1095500,1,95500,VEV_5500,5244.5,5500,7.0,6.9045,0.24980831420035202
1095500,1,95500,VEV_6000,5244.5,6000,0.5,6.9045,0.38309281014228946
1095500,1,95500,VEV_6500,5244.5,6500,0.5,6.9045,0.5789408059003041
1095600,1,95600,VEV_4500,5243.0,4500,743.0,6.9044,0.15625096875
1095600,1,95600,VEV_5000,5243.0,5000,249.5,6.9044,0.24774986747712752
1095600,1,95600,VEV_5100,5243.0,5100,162.5,6.9044,0.24156944417896237
1095600,1,95600,VEV_5200,5243.0,5200,93.5,6.9044,0.2440132553717873
1095600,1,95600,VEV_5300,5243.0,5300,45.5,6.9044,0.243259677534723
1095600,1,95600,VEV_5400,5243.0,5400,16.0,6.9044,0.2304594159370718
1095600,1,95600,VEV_5500,5243.0,5500,7.0,6.9044,0.2509482741950047
1095600,1,95600,VEV_6000,5243.0,6000,0.5,6.9044,0.38382577366760473
1095600,1,95600,VEV_6500,5243.0,6500,0.5,6.9044,0.5796464409342861
1095700,1,95700,VEV_4500,5242.0,4500,742.0,6.9043,0.15625096875
1095700,1,95700,VEV_5000,5242.0,5000,248.5,6.9043,0.24700667206570434
1095700,1,95700,VEV_5100,5242.0,5100,161.5,6.9043,0.2405837731629671
1095700,1,95700,VEV_5200,5242.0,5200,92.5,6.9043,0.24258584708754374
1095700,1,95700,VEV_5300,5242.0,5300,45.0,6.9043,0.24281802663207439
1095700,1,95700,VEV_5400,5242.0,5400,15.5,6.9043,0.2287514486023266
1095700,1,95700,VEV_5500,5242.0,5500,6.5,6.9043,0.2471830844621779
1095700,1,95700,VEV_6000,5242.0,6000,0.5,6.9043,0.3843154001151383
1095700,1,95700,VEV_6500,5242.0,6500,0.5,6.9043,0.5801183489733814
1095800,1,95800,VEV_4000,5241.0,4000,1241.5,6.904200000000001,0.7299034106512028
1095800,1,95800,VEV_4500,5241.0,4500,741.0,6.904200000000001,0.15625096875
1095800,1,95800,VEV_5000,5241.0,5000,247.5,6.904200000000001,0.24626282822106824
1095800,1,95800,VEV_5100,5241.0,5100,161.5,6.904200000000001,0.244528020975446
1095800,1,95800,VEV_5200,5241.0,5200,92.5,6.904200000000001,0.2447431287257621
1095800,1,95800,VEV_5300,5241.0,5300,45.0,6.904200000000001,0.24419540980734233
1095800,1,95800,VEV_5400,5241.0,5400,15.5,6.904200000000001,0.2296975841825812
1095800,1,95800,VEV_5500,5241.0,5500,6.5,6.904200000000001,0.24793412480953167
1095800,1,95800,VEV_6000,5241.0,6000,0.5,6.904200000000001,0.3848050742929445
1095800,1,95800,VEV_6500,5241.0,6500,0.5,6.904200000000001,0.5805903268616557
1095900,1,95900,VEV_4000,5241.0,4000,1241.0,6.9041,0.3125009375
1095900,1,95900,VEV_4500,5241.0,4500,741.0,6.9041,0.15625096875
1095900,1,95900,VEV_5000,5241.0,5000,247.5,6.9041,0.24626461155792279
1095900,1,95900,VEV_5100,5241.0,5100,160.5,6.9041,0.2395982999074602
1095900,1,95900,VEV_5200,5241.0,5200,92.5,6.9041,0.24474490114868241
1095900,1,95900,VEV_5300,5241.0,5300,45.0,6.9041,0.24419717830124638
1095900,1,95900,VEV_5400,5241.0,5400,15.5,6.9041,0.22969924768443784
1095900,1,95900,VEV_5500,5241.0,5500,6.5,6.9041,0.24793592036999262
1095900,1,95900,VEV_6000,5241.0,6000,0.5,6.9041,0.3848078601110386
1095900,1,95900,VEV_6500,5241.0,6500,0.5,6.9041,0.580594531782239
1096000,1,96000,VEV_4500,5242.0,4500,742.0,6.904,0.15625096875
1096000,1,96000,VEV_5000,5242.0,5000,248.0,6.904,0.24223589644279858
1096000,1,96000,VEV_5100,5242.0,5100,161.5,6.904,0.24058900013711218
1096000,1,96000,VEV_5200,5242.0,5200,92.5,6.904,0.2425911175719066
1096000,1,96000,VEV_5300,5242.0,5300,45.0,6.904,0.242823302136847
1096000,1,96000,VEV_5400,5242.0,5400,15.5,6.904,0.22875641851694062
1096000,1,96000,VEV_5500,5242.0,5500,6.5,6.904,0.24718845484541888
1096000,1,96000,VEV_6000,5242.0,6000,0.5,6.904,0.38432375058450297
1096000,1,96000,VEV_6500,5242.0,6500,0.5,6.904,0.5801309544219075
1096100,1,96100,VEV_4000,5241.0,4000,1241.5,6.903900000000001,0.7299192687431705
1096100,1,96100,VEV_4500,5241.0,4500,741.0,6.903900000000001,0.15625096875
1096100,1,96100,VEV_5000,5241.0,5000,247.5,6.903900000000001,0.2462681786681893
1096100,1,96100,VEV_5100,5241.0,5100,161.5,6.903900000000001,0.24453333373311414
1096100,1,96100,VEV_5200,5241.0,5200,92.5,6.903900000000001,0.24474844614004215
1096100,1,96100,VEV_5300,5241.0,5300,45.0,6.903900000000001,0.24420071536181398
1096100,1,96100,VEV_5400,5241.0,5400,15.5,6.903900000000001,0.22970257476091066
1096100,1,96100,VEV_5500,5241.0,5500,6.5,6.903900000000001,0.24793951149091448
1096100,1,96100,VEV_6000,5241.0,6000,0.5,6.903900000000001,0.3848134340755329
1096100,1,96100,VEV_6500,5241.0,6500,0.5,6.903900000000001,0.5806029416234058
1096200,1,96200,VEV_4000,5242.0,4000,1242.0,6.9038,0.3125009375
1096200,1,96200,VEV_4500,5242.0,4500,742.0,6.9038,0.15625096875
1096200,1,96200,VEV_5000,5242.0,5000,248.5,6.9038,0.24701561639861058
1096200,1,96200,VEV_5100,5242.0,5100,161.5,6.9038,0.2405924850290741
1096200,1,96200,VEV_5200,5242.0,5200,93.0,6.9038,0.2443914491683144
1096200,1,96200,VEV_5300,5242.0,5300,45.0,6.9038,0.24282681940681383
1096200,1,96200,VEV_5400,5242.0,5400,15.5,6.9038,0.22875973198737543
1096200,1,96200,VEV_5500,5242.0,5500,6.5,6.9038,0.2471920353434447
1096200,1,96200,VEV_6000,5242.0,6000,0.5,6.9038,0.3843293163999263
1096200,1,96200,VEV_6500,5242.0,6500,0.5,6.9038,0.5801393572781566
1096300,1,96300,VEV_4500,5243.0,4500,743.0,6.903699999999999,0.15625096875
1096300,1,96300,VEV_5000,5243.0,5000,249.0,6.903699999999999,0.24297714029726086
1096300,1,96300,VEV_5100,5243.0,5100,162.5,6.903699999999999,0.24158169077733094
1096300,1,96300,VEV_5200,5243.0,5200,93.5,6.903699999999999,0.24402562587968923
1096300,1,96300,VEV_5300,5243.0,5300,45.0,6.903699999999999,0.24144958138687125
1096300,1,96300,VEV_5400,5243.0,5400,16.0,6.903699999999999,0.23047109937643367
1096300,1,96300,VEV_5500,5243.0,5500,7.0,6.903699999999999,0.25096099620434864
1096300,1,96300,VEV_6000,5243.0,6000,0.5,6.903699999999999,0.3838452324847562
1096300,1,96300,VEV_6500,5243.0,6500,0.5,6.903699999999999,0.5796758264839446
1096400,1,96400,VEV_4000,5243.0,4000,1243.5,6.903600000000001,0.7308463210183709
1096400,1,96400,VEV_4500,5243.0,4500,743.0,6.903600000000001,0.15625096875
1096400,1,96400,VEV_5000,5243.0,5000,249.5,6.903600000000001,0.2477642217744762
1096400,1,96400,VEV_5100,5243.0,5100,162.5,6.903600000000001,0.24158344049926805
1096400,1,96400,VEV_5200,5243.0,5200,93.5,6.903600000000001,0.24402739328219983
1096400,1,96400,VEV_5300,5243.0,5300,46.0,6.903600000000001,0.2450947922761062
1096400,1,96400,VEV_5400,5243.0,5400,16.0,6.903600000000001,0.2304727686262957
1096400,1,96400,VEV_5500,5243.0,5500,7.0,6.903600000000001,0.2509628138837163
1096400,1,96400,VEV_6000,5243.0,6000,0.5,6.903600000000001,0.38384801248208555
1096400,1,96400,VEV_6500,5243.0,6500,0.5,6.903600000000001,0.5796800267479159
1096500,1,96500,VEV_4000,5243.5,4000,1243.5,6.9035,0.3125009375
1096500,1,96500,VEV_4500,5243.5,4500,743.5,6.9035,0.15625096875
1096500,1,96500,VEV_5000,5243.5,5000,249.5,6.9035,0.24334842244475383
1096500,1,96500,VEV_5100,5243.5,5100,163.0,6.9035,0.24207836151457957
1096500,1,96500,VEV_5200,5243.5,5200,93.5,6.9035,0.24294183204652936
1096500,1,96500,VEV_5300,5243.5,5300,45.5,6.9035,0.24258353173277486
1096500,1,96500,VEV_5400,5243.5,5400,16.0,6.9035,0.22999855876570988
1096500,1,96500,VEV_5500,5243.5,5500,7.0,6.9035,0.25058529900665827
1096500,1,96500,VEV_6000,5243.5,6000,0.5,6.9035,0.3836073704184654
1096500,1,96500,VEV_6500,5243.5,6500,0.5,6.9035,0.5794503789450904
1096600,1,96600,VEV_4000,5243.5,4000,1243.5,6.9034,0.3125009375
1096600,1,96600,VEV_4500,5243.5,4500,743.5,6.9034,0.15625096875
1096600,1,96600,VEV_5000,5243.5,5000,249.5,6.9034,0.24335018497237373
1096600,1,96600,VEV_5100,5243.5,5100,163.0,6.9034,0.24208011487449477
1096600,1,96600,VEV_5200,5243.5,5200,93.5,6.9034,0.24294359159100729
1096600,1,96600,VEV_5300,5243.5,5300,45.5,6.9034,0.2425852887306681
1096600,1,96600,VEV_5400,5243.5,5400,16.0,6.9034,0.23000022466863204
1096600,1,96600,VEV_5500,5243.5,5500,7.0,6.9034,0.2505871139211626
1096600,1,96600,VEV_6000,5243.5,6000,0.5,6.9034,0.3836101492516417
1096600,1,96600,VEV_6500,5243.5,6500,0.5,6.9034,0.579454576880756
1096700,1,96700,VEV_4500,5243.0,4500,743.0,6.903300000000001,0.15625096875
1096700,1,96700,VEV_5000,5243.0,5000,249.0,6.903300000000001,0.24298417963932556
1096700,1,96700,VEV_5100,5243.0,5100,162.5,6.903300000000001,0.24158868973783898
1096700,1,96700,VEV_5200,5243.0,5200,93.5,6.903300000000001,0.24403269559887092
1096700,1,96700,VEV_5300,5243.0,5300,45.0,6.903300000000001,0.24145657649112254
1096700,1,96700,VEV_5400,5243.0,5400,16.0,6.903300000000001,0.23047777637588163
1096700,1,96700,VEV_5500,5243.0,5500,7.0,6.903300000000001,0.25096826692181917
1096700,1,96700,VEV_6000,5243.0,6000,0.5,6.903300000000001,0.38385635363822623
1096700,1,96700,VEV_6500,5243.0,6500,0.5,6.903300000000001,0.5796926205549124
1096800,1,96800,VEV_4000,5242.5,4000,1242.5,6.9032,0.3125009375
1096800,1,96800,VEV_4500,5242.5,4500,743.0,6.9032,0.43562731723465586
1096800,1,96800,VEV_5000,5242.5,5000,249.0,6.9032,0.24739895509649723
1096800,1,96800,VEV_5100,5242.5,5100,162.0,6.9032,0.24109687970310237
1096800,1,96800,VEV_5200,5242.5,5200,93.5,6.9032,0.24511814511223445
1096800,1,96800,VEV_5300,5242.5,5300,45.0,6.9032,0.24214826708236614
1096800,1,96800,VEV_5400,5242.5,5400,16.0,6.9032,0.23095510834925528
1096800,1,96800,VEV_5500,5242.5,5500,7.0,6.9032,0.2513493499277774
1096800,1,96800,VEV_6000,5242.5,6000,0.5,6.9032,0.3841025719946464
1096800,1,96800,VEV_6500,5242.5,6500,0.5,6.9032,0.5799306851838226
1096900,1,96900,VEV_4000,5244.0,4000,1244.0,6.9031,0.3125009375
1096900,1,96900,VEV_4500,5244.0,4500,744.0,6.9031,0.15625096875
1096900,1,96900,VEV_5000,5244.0,5000,250.5,6.9031,0.2485176140018989
1096900,1,96900,VEV_5100,5244.0,5100,163.5,6.9031,0.24257818434155534
1096900,1,96900,VEV_5200,5244.0,5200,94.0,6.9031,0.24365973856264989
1096900,1,96900,VEV_5300,5244.0,5300,46.0,6.9031,0.2437163441918947
1096900,1,96900,VEV_5400,5244.0,5400,16.0,6.9031,0.22952910163244666
1096900,1,96900,VEV_5500,5244.0,5500,7.0,6.9031,0.25021313981541005
1096900,1,96900,VEV_6000,5244.0,6000,0.5,6.9031,0.3833750648543742
1096900,1,96900,VEV_6500,5244.0,6500,0.5,6.9031,0.5792333296058731
1097000,1,97000,VEV_4000,5243.0,4000,1243.5,6.903,0.7308780837684254
1097000,1,97000,VEV_4500,5243.0,4500,743.0,6.903,0.15625096875
1097000,1,97000,VEV_5000,5243.0,5000,249.5,6.903,0.2477749893164768
1097000,1,97000,VEV_5100,5243.0,5100,162.5,6.903,0.24159393926744813
1097000,1,97000,VEV_5200,5243.0,5200,93.5,6.903,0.24403799827933975
1097000,1,97000,VEV_5300,5243.0,5300,45.5,6.903,0.24328434404473592
1097000,1,97000,VEV_5400,5243.0,5400,16.0,6.903,0.23048278456202503
1097000,1,97000,VEV_5500,5243.0,5500,7.0,6.903,0.2509737202509605
1097000,1,97000,VEV_6000,5243.0,6000,0.5,6.903,0.3838646936302138
1097000,1,97000,VEV_6500,5243.0,6500,0.5,6.903,0.5797052190185208
1097100,1,97100,VEV_4500,5243.0,4500,743.0,6.9029,0.15625096875
1097100,1,97100,VEV_5000,5243.0,5000,248.5,6.9029,0.23800750333378679
1097100,1,97100,VEV_5100,5243.0,5100,162.5,6.9029,0.24159568928042344
1097100,1,97100,VEV_5200,5243.0,5200,93.5,6.9029,0.24403976590012907
1097100,1,97100,VEV_5300,5243.0,5300,45.0,6.9029,0.24146357217745026
1097100,1,97100,VEV_5400,5243.0,5400,16.0,6.9029,0.2304844540301657
1097100,1,97100,VEV_5500,5243.0,5500,7.0,6.9029,0.2509755382213663
1097100,1,97100,VEV_6000,5243.0,6000,0.5,6.9029,0.38386747479169603
1097100,1,97100,VEV_6500,5243.0,6500,0.5,6.9029,0.5797094169541863
1097200,1,97200,VEV_4500,5243.0,4500,743.0,6.9028,0.15625096875
1097200,1,97200,VEV_5000,5243.0,5000,249.0,6.9028,0.2429929796172616
1097200,1,97200,VEV_5100,5243.0,5100,162.5,6.9028,0.24159743922063925
1097200,1,97200,VEV_5200,5243.0,5200,93.5,6.9028,0.24404153359367786
1097200,1,97200,VEV_5300,5243.0,5300,45.0,6.9028,0.24146532117179176
1097200,1,97200,VEV_5400,5243.0,5400,16.0,6.9028,0.23048612349830636
1097200,1,97200,VEV_5500,5243.0,5500,6.5,6.9028,0.246460322118436
1097200,1,97200,VEV_6000,5243.0,6000,0.5,6.9028,0.38387025595317825
1097200,1,97200,VEV_6500,5243.0,6500,0.5,6.9028,0.5797136148898516
1097300,1,97300,VEV_4000,5243.0,4000,1243.5,6.902699999999999,0.7308939651434527
1097300,1,97300,VEV_4500,5243.0,4500,743.0,6.902699999999999,0.15625096875
1097300,1,97300,VEV_5000,5243.0,5000,250.0,6.902699999999999,0.25239305935430456
1097300,1,97300,VEV_5100,5243.0,5100,163.0,6.902699999999999,0.24408277909739462
1097300,1,97300,VEV_5200,5243.0,5200,93.5,6.902699999999999,0.24404330135998625
1097300,1,97300,VEV_5300,5243.0,5300,46.0,6.902699999999999,0.24511076998479303
1097300,1,97300,VEV_5400,5243.0,5400,16.0,6.902699999999999,0.23048779303920658
1097300,1,97300,VEV_5500,5243.0,5500,7.0,6.902699999999999,0.25097917401665903
1097300,1,97300,VEV_6000,5243.0,6000,0.5,6.902699999999999,0.3838730359505075
1097300,1,97300,VEV_6500,5243.0,6500,0.5,6.902699999999999,0.5797178151538231
1097400,1,97400,VEV_4000,5244.5,4000,1244.5,6.9026,0.3125009375
1097400,1,97400,VEV_4500,5244.5,4500,744.5,6.9026,0.15625096875
1097400,1,97400,VEV_5000,5244.5,5000,251.0,6.9026,0.24889860067419767
1097400,1,97400,VEV_5100,5244.5,5100,164.0,6.9026,0.24307942219648498
1097400,1,97400,VEV_5200,5244.5,5200,94.5,6.9026,0.24437830260692844
1097400,1,97400,VEV_5300,5244.5,5300,46.0,6.9026,0.24303020893869767
1097400,1,97400,VEV_5400,5244.5,5400,16.5,6.9026,0.23168181164189114
1097400,1,97400,VEV_5500,5244.5,5500,7.0,6.9026,0.24984269280216495
1097400,1,97400,VEV_6000,5244.5,6000,0.5,6.9026,0.3831455311385411
1097400,1,97400,VEV_6500,5244.5,6500,0.5,6.9026,0.5790204805306276
1097500,1,97500,VEV_4000,5244.0,4000,1244.0,6.9025,0.3125009375
1097500,1,97500,VEV_4500,5244.0,4500,744.0,6.9025,0.15625096875
1097500,1,97500,VEV_5000,5244.0,5000,250.5,6.9025,0.2485284148677786
1097500,1,97500,VEV_5100,5244.0,5100,163.5,6.9025,0.2425887272020297
1097500,1,97500,VEV_5200,5244.0,5200,94.0,6.9025,0.24367032842580105
1097500,1,97500,VEV_5300,5244.0,5300,46.0,6.9025,0.24372693652887095
1097500,1,97500,VEV_5400,5244.0,5400,16.0,6.9025,0.2295390773321384
1097500,1,97500,VEV_5500,5244.0,5500,7.0,6.9025,0.2502240144594852
1097500,1,97500,VEV_6000,5244.0,6000,0.5,6.9025,0.3833917262119018
1097500,1,97500,VEV_6500,5244.0,6500,0.5,6.9025,0.5792585055783361
1097600,1,97600,VEV_4000,5244.0,4000,1244.5,6.902399999999999,0.7313653004192795
1097600,1,97600,VEV_4500,5244.0,4500,744.0,6.902399999999999,0.15625096875
1097600,1,97600,VEV_5000,5244.0,5000,250.5,6.902399999999999,0.2485302152303706
1097600,1,97600,VEV_5100,5244.0,5100,163.5,6.902399999999999,0.2425904844182017
1097600,1,97600,VEV_5200,5244.0,5200,94.5,6.902399999999999,0.24547330206740925
1097600,1,97600,VEV_5300,5244.0,5300,46.0,6.902399999999999,0.24372870203963298
1097600,1,97600,VEV_5400,5244.0,5400,16.5,6.902399999999999,0.23216431689285338
1097600,1,97600,VEV_5500,5244.0,5500,7.0,6.902399999999999,0.2502258270456836
1097600,1,97600,VEV_6000,5244.0,6000,0.5,6.902399999999999,0.3833945038809251
1097600,1,97600,VEV_6500,5244.0,6500,0.5,6.902399999999999,0.5792627011856958
1097700,1,97700,VEV_4000,5243.0,4000,1243.0,6.9023,0.3125009375
1097700,1,97700,VEV_4500,5243.0,4500,743.0,6.9023,0.15625096875
1097700,1,97700,VEV_5000,5243.0,5000,249.5,6.9023,0.2477875531465339
1097700,1,97700,VEV_5100,5243.0,5100,162.5,6.9023,0.24160618964931393
1097700,1,97700,VEV_5200,5243.0,5200,93.5,6.9023,0.24405037257073897
1097700,1,97700,VEV_5300,5243.0,5300,45.5,6.9023,0.24329668013736516
1097700,1,97700,VEV_5400,5243.0,5400,16.0,6.9023,0.2304944714938458
1097700,1,97700,VEV_5500,5243.0,5500,7.0,6.9023,0.25098644618932076
1097700,1,97700,VEV_6000,5243.0,6000,0.5,6.9023,0.38388415826813044
