combined_timestamp,day,timestamp,underlying_mid,voucher_mid,diff
1856400,1,856400,5271.0,771.0,4500.0
1856500,1,856500,5271.5,771.0,4500.5
1856600,1,856600,5271.5,771.0,4500.5
1856700,1,856700,5272.0,772.0,4500.0
1856800,1,856800,5271.5,772.0,4499.5
1856900,1,856900,5272.5,772.0,4500.5
1857000,1,857000,5273.0,773.0,4500.0
1857100,1,857100,5271.5,771.5,4500.0
1857200,1,857200,5270.5,770.0,4500.5
1857300,1,857300,5268.5,768.0,4500.5
1857400,1,857400,5267.5,767.0,4500.5
1857500,1,857500,5265.5,765.0,4500.5
1857600,1,857600,5265.0,765.0,4500.0
1857700,1,857700,5263.5,764.0,4499.5
1857800,1,857800,5263.5,763.0,4500.5
1857900,1,857900,5262.5,763.0,4499.5
1858000,1,858000,5263.0,763.0,4500.0
1858100,1,858100,5263.5,763.5,4500.0
1858200,1,858200,5263.5,764.0,4499.5
1858300,1,858300,5263.5,763.0,4500.5
1858400,1,858400,5263.0,763.0,4500.0
1858500,1,858500,5263.5,764.0,4499.5
1858600,1,858600,5264.5,764.5,4500.0
1858700,1,858700,5264.5,764.5,4500.0
1858800,1,858800,5264.0,764.0,4500.0
1858900,1,858900,5263.5,763.5,4500.0
1859000,1,859000,5264.0,764.0,4500.0
1859100,1,859100,5263.5,763.0,4500.5
1859200,1,859200,5262.5,762.0,4500.5
1859300,1,859300,5262.5,762.0,4500.5
1859400,1,859400,5261.5,762.0,4499.5
1859500,1,859500,5262.5,763.0,4499.5
1859600,1,859600,5262.5,763.0,4499.5
1859700,1,859700,5262.0,762.0,4500.0
1859800,1,859800,5263.0,763.0,4500.0
1859900,1,859900,5263.5,763.0,4500.5
1860000,1,860000,5262.5,762.5,4500.0
1860100,1,860100,5263.0,763.0,4500.0
1860200,1,860200,5261.5,761.5,4500.0
1860300,1,860300,5261.5,761.0,4500.5
1860400,1,860400,5260.5,760.5,4500.0
1860500,1,860500,5260.0,760.0,4500.0
1860600,1,860600,5260.0,760.0,4500.0
1860700,1,860700,5260.0,760.0,4500.0
1860800,1,860800,5258.5,759.0,4499.5
1860900,1,860900,5259.5,759.0,4500.5
1861000,1,861000,5259.5,759.0,4500.5
1861100,1,861100,5258.5,758.0,4500.5
1861200,1,861200,5257.5,757.0,4500.5
1861300,1,861300,5258.5,758.0,4500.5
1861400,1,861400,5257.5,757.0,4500.5
1861500,1,861500,5260.0,760.0,4500.0
1861600,1,861600,5259.5,759.0,4500.5
1861700,1,861700,5258.5,759.0,4499.5
1861800,1,861800,5258.5,759.0,4499.5
1861900,1,861900,5257.5,758.0,4499.5
1862000,1,862000,5256.5,756.5,4500.0
1862100,1,862100,5255.5,756.0,4499.5
1862200,1,862200,5254.5,755.0,4499.5
1862300,1,862300,5255.5,755.0,4500.5
1862400,1,862400,5256.0,756.0,4500.0
1862500,1,862500,5255.0,755.0,4500.0
1862600,1,862600,5255.5,755.5,4500.0
1862700,1,862700,5254.5,755.0,4499.5
1862800,1,862800,5254.0,754.0,4500.0
1862900,1,862900,5254.5,754.5,4500.0
1863000,1,863000,5255.5,755.0,4500.5
1863100,1,863100,5255.5,756.0,4499.5
1863200,1,863200,5255.5,756.0,4499.5
1863300,1,863300,5255.5,755.0,4500.5
1863400,1,863400,5255.5,755.0,4500.5
1863500,1,863500,5254.5,755.0,4499.5
1863600,1,863600,5255.0,755.0,4500.0
1863700,1,863700,5254.5,755.0,4499.5
1863800,1,863800,5254.5,755.0,4499.5
1863900,1,863900,5255.0,755.0,4500.0
1864000,1,864000,5254.5,755.0,4499.5
1864100,1,864100,5254.5,754.0,4500.5
1864200,1,864200,5253.5,754.0,4499.5
1864300,1,864300,5254.0,754.0,4500.0
1864400,1,864400,5254.5,755.0,4499.5
1864500,1,864500,5255.5,756.0,4499.5
1864600,1,864600,5255.5,755.5,4500.0
1864700,1,864700,5256.5,757.0,4499.5
1864800,1,864800,5257.5,757.5,4500.0
1864900,1,864900,5255.5,755.0,4500.5
1865000,1,865000,5255.5,755.0,4500.5
1865100,1,865100,5253.5,754.0,4499.5
1865200,1,865200,5254.0,754.0,4500.0
1865300,1,865300,5254.5,754.0,4500.5
1865400,1,865400,5254.0,754.0,4500.0
1865500,1,865500,5255.0,755.0,4500.0
1865600,1,865600,5252.5,753.0,4499.5
1865700,1,865700,5252.5,753.0,4499.5
1865800,1,865800,5252.5,753.0,4499.5
1865900,1,865900,5252.5,753.0,4499.5
1866000,1,866000,5254.0,754.0,4500.0
1866100,1,866100,5254.0,754.0,4500.0
1866200,1,866200,5254.5,755.0,4499.5
1866300,1,866300,5253.5,753.0,4500.5
1866400,1,866400,5253.5,754.0,4499.5
1866500,1,866500,5253.5,753.0,4500.5
1866600,1,866600,5252.5,753.0,4499.5
1866700,1,866700,5252.5,753.0,4499.5
1866800,1,866800,5251.0,751.0,4500.0
1866900,1,866900,5250.5,750.0,4500.5
1867000,1,867000,5250.0,750.0,4500.0
1867100,1,867100,5250.5,750.0,4500.5
1867200,1,867200,5249.0,749.0,4500.0
1867300,1,867300,5248.5,749.0,4499.5
1867400,1,867400,5248.5,748.0,4500.5
1867500,1,867500,5249.5,750.0,4499.5
1867600,1,867600,5248.0,748.0,4500.0
1867700,1,867700,5249.5,749.0,4500.5
1867800,1,867800,5250.5,751.0,4499.5
1867900,1,867900,5250.5,751.0,4499.5
1868000,1,868000,5250.5,751.0,4499.5
1868100,1,868100,5250.0,750.0,4500.0
1868200,1,868200,5250.5,751.0,4499.5
1868300,1,868300,5250.5,750.0,4500.5
1868400,1,868400,5250.0,750.0,4500.0
1868500,1,868500,5249.5,749.0,4500.5
1868600,1,868600,5249.0,749.0,4500.0
1868700,1,868700,5248.5,749.0,4499.5
1868800,1,868800,5248.5,749.0,4499.5
1868900,1,868900,5246.5,747.0,4499.5
1869000,1,869000,5245.5,745.0,4500.5
1869100,1,869100,5245.5,746.0,4499.5
1869200,1,869200,5244.5,744.0,4500.5
1869300,1,869300,5245.0,745.0,4500.0
1869400,1,869400,5245.5,746.0,4499.5
1869500,1,869500,5244.5,744.0,4500.5
1869600,1,869600,5243.5,743.5,4500.0
1869700,1,869700,5246.5,746.0,4500.5
1869800,1,869800,5245.5,746.0,4499.5
1869900,1,869900,5246.5,746.0,4500.5
1870000,1,870000,5246.5,746.0,4500.5
1870100,1,870100,5246.5,746.0,4500.5
1870200,1,870200,5246.5,747.0,4499.5
1870300,1,870300,5245.5,746.0,4499.5
1870400,1,870400,5245.0,745.0,4500.0
1870500,1,870500,5243.5,743.0,4500.5
1870600,1,870600,5245.5,745.5,4500.0
1870700,1,870700,5245.5,745.5,4500.0
1870800,1,870800,5244.5,744.0,4500.5
1870900,1,870900,5244.5,745.0,4499.5
1871000,1,871000,5244.5,744.0,4500.5
1871100,1,871100,5245.0,745.0,4500.0
1871200,1,871200,5243.5,743.5,4500.0
1871300,1,871300,5242.5,742.0,4500.5
1871400,1,871400,5243.5,744.0,4499.5
1871500,1,871500,5243.5,744.0,4499.5
1871600,1,871600,5244.5,744.0,4500.5
1871700,1,871700,5244.5,744.0,4500.5
1871800,1,871800,5243.5,743.0,4500.5
1871900,1,871900,5245.0,745.0,4500.0
1872000,1,872000,5243.5,743.0,4500.5
1872100,1,872100,5244.5,744.0,4500.5
1872200,1,872200,5244.0,744.0,4500.0
1872300,1,872300,5244.5,744.0,4500.5
1872400,1,872400,5243.5,744.0,4499.5
1872500,1,872500,5243.5,744.0,4499.5
1872600,1,872600,5243.5,744.0,4499.5
1872700,1,872700,5242.5,742.0,4500.5
1872800,1,872800,5241.5,741.5,4500.0
1872900,1,872900,5242.5,742.5,4500.0
1873000,1,873000,5243.5,744.0,4499.5
1873100,1,873100,5243.5,743.5,4500.0
1873200,1,873200,5243.5,743.0,4500.5
1873300,1,873300,5242.5,742.5,4500.0
1873400,1,873400,5242.5,742.0,4500.5
1873500,1,873500,5242.0,742.0,4500.0
1873600,1,873600,5240.5,740.5,4500.0
1873700,1,873700,5241.5,741.0,4500.5
1873800,1,873800,5241.5,742.0,4499.5
1873900,1,873900,5241.5,741.5,4500.0
1874000,1,874000,5242.5,743.0,4499.5
1874100,1,874100,5242.5,743.0,4499.5
1874200,1,874200,5243.5,743.0,4500.5
1874300,1,874300,5244.5,745.0,4499.5
1874400,1,874400,5243.5,743.0,4500.5
1874500,1,874500,5242.5,742.5,4500.0
1874600,1,874600,5243.0,743.0,4500.0
1874700,1,874700,5241.5,741.0,4500.5
1874800,1,874800,5243.5,743.0,4500.5
1874900,1,874900,5244.5,745.0,4499.5
1875000,1,875000,5241.5,742.0,4499.5
1875100,1,875100,5239.5,739.0,4500.5
1875200,1,875200,5239.5,740.0,4499.5
1875300,1,875300,5239.5,740.0,4499.5
1875400,1,875400,5239.5,739.0,4500.5
1875500,1,875500,5237.5,738.0,4499.5
1875600,1,875600,5238.5,738.0,4500.5
1875700,1,875700,5239.0,739.0,4500.0
1875800,1,875800,5241.5,742.0,4499.5
1875900,1,875900,5240.5,741.0,4499.5
1876000,1,876000,5239.5,740.0,4499.5
1876100,1,876100,5239.5,740.0,4499.5
1876200,1,876200,5240.5,740.5,4500.0
1876300,1,876300,5239.5,740.0,4499.5
1876400,1,876400,5239.5,739.5,4500.0
1876500,1,876500,5239.5,739.0,4500.5
1876600,1,876600,5237.5,737.5,4500.0
1876700,1,876700,5238.5,738.0,4500.5
1876800,1,876800,5237.5,737.0,4500.5
1876900,1,876900,5237.0,737.0,4500.0
1877000,1,877000,5236.5,737.0,4499.5
1877100,1,877100,5236.5,736.0,4500.5
1877200,1,877200,5236.5,737.0,4499.5
1877300,1,877300,5237.5,737.0,4500.5
1877400,1,877400,5237.5,737.5,4500.0
1877500,1,877500,5236.5,736.5,4500.0
1877600,1,877600,5236.5,736.5,4500.0
1877700,1,877700,5236.5,736.0,4500.5
1877800,1,877800,5238.5,738.0,4500.5
1877900,1,877900,5238.5,738.5,4500.0
1878000,1,878000,5237.5,738.0,4499.5
1878100,1,878100,5237.0,737.0,4500.0
1878200,1,878200,5235.5,735.0,4500.5
1878300,1,878300,5234.5,735.0,4499.5
1878400,1,878400,5235.5,736.0,4499.5
1878500,1,878500,5236.5,737.0,4499.5
1878600,1,878600,5237.5,737.5,4500.0
1878700,1,878700,5238.5,738.0,4500.5
1878800,1,878800,5238.5,738.5,4500.0
1878900,1,878900,5237.5,738.0,4499.5
1879000,1,879000,5236.5,737.0,4499.5
1879100,1,879100,5237.5,738.0,4499.5
1879200,1,879200,5237.5,738.0,4499.5
1879300,1,879300,5238.0,738.0,4500.0
1879400,1,879400,5239.5,739.5,4500.0
1879500,1,879500,5240.5,740.5,4500.0
1879600,1,879600,5239.5,739.0,4500.5
1879700,1,879700,5239.5,739.5,4500.0
1879800,1,879800,5239.5,740.0,4499.5
1879900,1,879900,5239.5,739.0,4500.5
1880000,1,880000,5239.0,739.0,4500.0
1880100,1,880100,5239.5,739.5,4500.0
1880200,1,880200,5239.5,739.0,4500.5
1880300,1,880300,5237.5,737.5,4500.0
1880400,1,880400,5238.5,739.0,4499.5
1880500,1,880500,5238.5,739.0,4499.5
1880600,1,880600,5238.5,738.0,4500.5
1880700,1,880700,5237.5,738.0,4499.5
1880800,1,880800,5237.5,737.5,4500.0
1880900,1,880900,5238.0,738.0,4500.0
1881000,1,881000,5239.0,739.0,4500.0
1881100,1,881100,5239.5,740.0,4499.5
1881200,1,881200,5239.5,740.0,4499.5
1881300,1,881300,5239.5,739.0,4500.5
1881400,1,881400,5239.5,740.0,4499.5
1881500,1,881500,5243.5,743.0,4500.5
1881600,1,881600,5243.5,744.0,4499.5
1881700,1,881700,5244.5,744.0,4500.5
1881800,1,881800,5246.5,746.0,4500.5
1881900,1,881900,5246.0,746.0,4500.0
1882000,1,882000,5244.5,745.0,4499.5
1882100,1,882100,5246.5,746.0,4500.5
1882200,1,882200,5245.5,746.0,4499.5
1882300,1,882300,5247.5,747.0,4500.5
1882400,1,882400,5248.5,749.0,4499.5
1882500,1,882500,5249.0,749.0,4500.0
1882600,1,882600,5248.5,749.0,4499.5
1882700,1,882700,5249.5,750.0,4499.5
1882800,1,882800,5249.5,749.0,4500.5
1882900,1,882900,5248.0,748.0,4500.0
1883000,1,883000,5246.5,746.0,4500.5
1883100,1,883100,5247.0,747.0,4500.0
1883200,1,883200,5247.5,747.0,4500.5
1883300,1,883300,5247.5,748.0,4499.5
1883400,1,883400,5248.5,748.0,4500.5
1883500,1,883500,5250.5,750.0,4500.5
1883600,1,883600,5250.0,750.0,4500.0
1883700,1,883700,5250.5,751.0,4499.5
1883800,1,883800,5253.5,753.0,4500.5
1883900,1,883900,5253.5,753.0,4500.5
1884000,1,884000,5254.5,754.0,4500.5
1884100,1,884100,5255.0,755.0,4500.0
1884200,1,884200,5255.5,755.0,4500.5
1884300,1,884300,5255.5,756.0,4499.5
1884400,1,884400,5256.5,756.5,4500.0
1884500,1,884500,5256.5,756.0,4500.5
1884600,1,884600,5256.5,757.0,4499.5
1884700,1,884700,5256.5,756.5,4500.0
1884800,1,884800,5256.5,757.0,4499.5
1884900,1,884900,5254.5,755.0,4499.5
1885000,1,885000,5255.5,755.5,4500.0
1885100,1,885100,5255.5,755.5,4500.0
1885200,1,885200,5255.5,755.0,4500.5
1885300,1,885300,5256.5,756.0,4500.5
1885400,1,885400,5256.5,756.0,4500.5
1885500,1,885500,5257.5,758.0,4499.5
1885600,1,885600,5256.5,756.0,4500.5
1885700,1,885700,5254.5,754.0,4500.5
1885800,1,885800,5252.5,753.0,4499.5
1885900,1,885900,5254.5,754.0,4500.5
1886000,1,886000,5255.5,755.0,4500.5
1886100,1,886100,5256.0,756.0,4500.0
1886200,1,886200,5255.5,756.0,4499.5
1886300,1,886300,5256.5,756.0,4500.5
1886400,1,886400,5257.5,757.0,4500.5
1886500,1,886500,5255.5,756.0,4499.5
1886600,1,886600,5256.0,756.0,4500.0
1886700,1,886700,5255.5,755.0,4500.5
1886800,1,886800,5255.5,756.0,4499.5
1886900,1,886900,5256.0,756.0,4500.0
1887000,1,887000,5255.0,755.0,4500.0
1887100,1,887100,5256.5,756.0,4500.5
1887200,1,887200,5255.5,756.0,4499.5
1887300,1,887300,5255.5,756.0,4499.5
1887400,1,887400,5254.5,755.0,4499.5
1887500,1,887500,5254.5,755.0,4499.5
1887600,1,887600,5254.5,755.0,4499.5
1887700,1,887700,5254.5,754.0,4500.5
1887800,1,887800,5252.5,752.0,4500.5
1887900,1,887900,5251.5,752.0,4499.5
1888000,1,888000,5250.5,751.0,4499.5
1888100,1,888100,5251.0,751.0,4500.0
1888200,1,888200,5250.5,751.0,4499.5
1888300,1,888300,5251.0,751.0,4500.0
1888400,1,888400,5250.5,750.0,4500.5
1888500,1,888500,5248.5,749.0,4499.5
1888600,1,888600,5249.0,749.0,4500.0
1888700,1,888700,5250.5,750.0,4500.5
1888800,1,888800,5250.5,751.0,4499.5
1888900,1,888900,5250.5,750.0,4500.5
1889000,1,889000,5249.5,749.0,4500.5
1889100,1,889100,5249.5,749.0,4500.5
1889200,1,889200,5249.5,749.0,4500.5
1889300,1,889300,5249.0,749.0,4500.0
1889400,1,889400,5248.5,749.0,4499.5
1889500,1,889500,5248.5,748.0,4500.5
1889600,1,889600,5247.5,748.0,4499.5
1889700,1,889700,5246.5,747.0,4499.5
1889800,1,889800,5246.0,746.0,4500.0
1889900,1,889900,5246.5,746.0,4500.5
1890000,1,890000,5244.5,745.0,4499.5
1890100,1,890100,5244.5,745.0,4499.5
1890200,1,890200,5242.5,743.0,4499.5
1890300,1,890300,5243.5,743.5,4500.0
1890400,1,890400,5244.5,744.5,4500.0
1890500,1,890500,5245.5,745.5,4500.0
1890600,1,890600,5246.5,747.0,4499.5
1890700,1,890700,5246.5,747.0,4499.5
1890800,1,890800,5246.5,747.0,4499.5
1890900,1,890900,5247.5,748.0,4499.5
1891000,1,891000,5247.5,747.0,4500.5
1891100,1,891100,5248.5,748.0,4500.5
1891200,1,891200,5249.5,749.0,4500.5
1891300,1,891300,5249.5,750.0,4499.5
1891400,1,891400,5249.5,749.0,4500.5
1891500,1,891500,5249.5,749.0,4500.5
1891600,1,891600,5250.5,750.0,4500.5
1891700,1,891700,5251.5,751.0,4500.5
1891800,1,891800,5251.0,751.0,4500.0
1891900,1,891900,5250.5,751.0,4499.5
1892000,1,892000,5250.0,750.0,4500.0
1892100,1,892100,5250.5,750.0,4500.5
1892200,1,892200,5249.5,750.0,4499.5
1892300,1,892300,5250.5,751.0,4499.5
1892400,1,892400,5250.5,750.0,4500.5
1892500,1,892500,5250.5,750.0,4500.5
1892600,1,892600,5250.5,750.0,4500.5
1892700,1,892700,5250.5,750.0,4500.5
1892800,1,892800,5250.5,750.0,4500.5
1892900,1,892900,5251.5,752.0,4499.5
1893000,1,893000,5251.5,752.0,4499.5
1893100,1,893100,5251.5,751.0,4500.5
1893200,1,893200,5249.5,749.0,4500.5
1893300,1,893300,5251.5,751.5,4500.0
1893400,1,893400,5252.5,752.0,4500.5
1893500,1,893500,5255.5,755.0,4500.5
1893600,1,893600,5254.5,755.0,4499.5
1893700,1,893700,5253.5,754.0,4499.5
1893800,1,893800,5254.5,754.0,4500.5
1893900,1,893900,5253.5,754.0,4499.5
1894000,1,894000,5254.0,754.0,4500.0
1894100,1,894100,5253.5,753.0,4500.5
1894200,1,894200,5254.5,754.0,4500.5
1894300,1,894300,5254.5,754.0,4500.5
1894400,1,894400,5254.5,754.0,4500.5
1894500,1,894500,5255.5,755.0,4500.5
1894600,1,894600,5253.5,754.0,4499.5
1894700,1,894700,5252.5,753.0,4499.5
1894800,1,894800,5252.0,752.0,4500.0
1894900,1,894900,5251.5,751.0,4500.5
1895000,1,895000,5250.5,751.0,4499.5
1895100,1,895100,5251.0,751.0,4500.0
1895200,1,895200,5252.0,752.0,4500.0
1895300,1,895300,5251.5,751.0,4500.5
1895400,1,895400,5250.5,751.0,4499.5
1895500,1,895500,5249.5,750.0,4499.5
1895600,1,895600,5249.5,750.0,4499.5
1895700,1,895700,5249.5,749.0,4500.5
1895800,1,895800,5249.0,749.0,4500.0
1895900,1,895900,5248.5,749.0,4499.5
1896000,1,896000,5249.5,750.0,4499.5
1896100,1,896100,5251.0,751.0,4500.0
1896200,1,896200,5251.5,751.0,4500.5
1896300,1,896300,5250.5,751.0,4499.5
1896400,1,896400,5250.5,750.0,4500.5
1896500,1,896500,5249.5,749.0,4500.5
1896600,1,896600,5249.5,750.0,4499.5
1896700,1,896700,5250.0,750.0,4500.0
1896800,1,896800,5248.5,749.0,4499.5
1896900,1,896900,5248.5,748.0,4500.5
1897000,1,897000,5248.5,749.0,4499.5
1897100,1,897100,5248.5,748.0,4500.5
1897200,1,897200,5247.0,747.0,4500.0
1897300,1,897300,5249.5,749.0,4500.5
1897400,1,897400,5248.5,749.0,4499.5
1897500,1,897500,5247.5,747.5,4500.0
1897600,1,897600,5248.5,748.0,4500.5
1897700,1,897700,5248.5,749.0,4499.5
1897800,1,897800,5248.5,749.0,4499.5
1897900,1,897900,5246.5,747.0,4499.5
1898000,1,898000,5248.0,748.0,4500.0
1898100,1,898100,5248.5,748.0,4500.5
1898200,1,898200,5247.5,747.0,4500.5
1898300,1,898300,5249.5,750.0,4499.5
1898400,1,898400,5248.5,749.0,4499.5
1898500,1,898500,5248.0,748.0,4500.0
1898600,1,898600,5247.5,748.0,4499.5
1898700,1,898700,5248.5,749.0,4499.5
1898800,1,898800,5247.5,748.0,4499.5
1898900,1,898900,5248.5,748.0,4500.5
1899000,1,899000,5248.5,749.0,4499.5
1899100,1,899100,5249.0,749.0,4500.0
1899200,1,899200,5249.5,750.0,4499.5
1899300,1,899300,5249.5,750.0,4499.5
1899400,1,899400,5250.5,750.0,4500.5
1899500,1,899500,5249.5,750.0,4499.5
1899600,1,899600,5250.5,750.0,4500.5
1899700,1,899700,5249.5,750.0,4499.5
1899800,1,899800,5250.5,751.0,4499.5
1899900,1,899900,5249.5,750.0,4499.5
1900000,1,900000,5249.5,750.0,4499.5
1900100,1,900100,5250.5,750.0,4500.5
1900200,1,900200,5251.5,751.0,4500.5
1900300,1,900300,5251.0,751.0,4500.0
1900400,1,900400,5250.5,751.0,4499.5
1900500,1,900500,5251.5,751.0,4500.5
1900600,1,900600,5251.0,751.0,4500.0
1900700,1,900700,5250.5,751.0,4499.5
1900800,1,900800,5250.5,750.0,4500.5
1900900,1,900900,5251.0,751.0,4500.0
1901000,1,901000,5252.5,752.0,4500.5
1901100,1,901100,5252.5,752.0,4500.5
1901200,1,901200,5252.5,752.5,4500.0
1901300,1,901300,5252.5,752.0,4500.5
1901400,1,901400,5252.5,753.0,4499.5
1901500,1,901500,5254.0,754.0,4500.0
1901600,1,901600,5253.5,754.0,4499.5
1901700,1,901700,5254.5,755.0,4499.5
1901800,1,901800,5254.5,754.0,4500.5
1901900,1,901900,5255.5,755.0,4500.5
1902000,1,902000,5255.5,755.5,4500.0
1902100,1,902100,5255.5,756.0,4499.5
1902200,1,902200,5256.0,756.0,4500.0
1902300,1,902300,5255.5,755.0,4500.5
1902400,1,902400,5255.5,756.0,4499.5
1902500,1,902500,5257.0,757.0,4500.0
1902600,1,902600,5256.5,757.0,4499.5
1902700,1,902700,5256.0,756.0,4500.0
1902800,1,902800,5255.5,756.0,4499.5
1902900,1,902900,5256.5,757.0,4499.5
1903000,1,903000,5256.5,757.0,4499.5
1903100,1,903100,5258.5,759.0,4499.5
1903200,1,903200,5260.5,760.5,4500.0
1903300,1,903300,5259.0,759.0,4500.0
1903400,1,903400,5260.0,760.0,4500.0
1903500,1,903500,5259.0,760.5,4498.5
1903600,1,903600,5261.0,761.0,4500.0
1903700,1,903700,5259.5,760.0,4499.5
1903800,1,903800,5258.5,759.0,4499.5
1903900,1,903900,5258.5,759.0,4499.5
1904000,1,904000,5258.5,758.0,4500.5
1904100,1,904100,5258.5,758.0,4500.5
1904200,1,904200,5259.5,760.0,4499.5
1904300,1,904300,5260.5,760.5,4500.0
1904400,1,904400,5259.5,759.0,4500.5
1904500,1,904500,5257.0,757.0,4500.0
1904600,1,904600,5257.5,758.0,4499.5
1904700,1,904700,5258.0,758.0,4500.0
1904800,1,904800,5258.0,758.0,4500.0
1904900,1,904900,5258.5,758.0,4500.5
1905000,1,905000,5257.5,757.5,4500.0
1905100,1,905100,5257.5,758.0,4499.5
1905200,1,905200,5259.5,759.5,4500.0
1905300,1,905300,5257.0,757.0,4500.0
1905400,1,905400,5257.5,757.0,4500.5
1905500,1,905500,5257.5,757.5,4500.0
1905600,1,905600,5256.5,757.0,4499.5
1905700,1,905700,5256.5,757.0,4499.5
1905800,1,905800,5256.5,756.0,4500.5
1905900,1,905900,5257.5,758.0,4499.5
1906000,1,906000,5257.5,757.0,4500.5
1906100,1,906100,5256.5,756.5,4500.0
1906200,1,906200,5255.5,756.0,4499.5
1906300,1,906300,5254.5,755.0,4499.5
1906400,1,906400,5254.5,754.0,4500.5
1906500,1,906500,5252.5,752.5,4500.0
1906600,1,906600,5251.5,751.0,4500.5
1906700,1,906700,5250.5,750.0,4500.5
1906800,1,906800,5250.5,750.0,4500.5
1906900,1,906900,5252.5,753.0,4499.5
1907000,1,907000,5252.5,753.0,4499.5
1907100,1,907100,5253.5,753.0,4500.5
1907200,1,907200,5254.0,754.0,4500.0
1907300,1,907300,5254.5,754.0,4500.5
1907400,1,907400,5254.5,754.0,4500.5
1907500,1,907500,5253.5,753.0,4500.5
1907600,1,907600,5254.5,754.0,4500.5
1907700,1,907700,5255.0,755.0,4500.0
1907800,1,907800,5255.0,755.0,4500.0
1907900,1,907900,5256.5,756.0,4500.5
1908000,1,908000,5256.0,756.0,4500.0
1908100,1,908100,5257.0,757.0,4500.0
1908200,1,908200,5256.0,756.0,4500.0
1908300,1,908300,5255.0,755.0,4500.0
1908400,1,908400,5256.5,756.5,4500.0
1908500,1,908500,5256.5,757.0,4499.5
1908600,1,908600,5257.5,757.5,4500.0
1908700,1,908700,5258.0,758.0,4500.0
1908800,1,908800,5257.5,758.0,4499.5
1908900,1,908900,5257.5,757.5,4500.0
1909000,1,909000,5256.5,756.5,4500.0
1909100,1,909100,5256.5,757.0,4499.5
1909200,1,909200,5258.5,759.0,4499.5
1909300,1,909300,5261.0,761.0,4500.0
1909400,1,909400,5261.5,761.5,4500.0
1909500,1,909500,5261.0,761.0,4500.0
1909600,1,909600,5261.0,761.0,4500.0
1909700,1,909700,5261.5,761.0,4500.5
1909800,1,909800,5260.5,760.5,4500.0
1909900,1,909900,5260.5,760.5,4500.0
1910000,1,910000,5260.5,760.0,4500.5
1910100,1,910100,5260.5,760.5,4500.0
1910200,1,910200,5260.5,760.5,4500.0
1910300,1,910300,5260.5,760.5,4500.0
1910400,1,910400,5261.5,761.5,4500.0
1910500,1,910500,5262.5,762.0,4500.5
1910600,1,910600,5262.5,762.5,4500.0
1910700,1,910700,5262.5,762.5,4500.0
1910800,1,910800,5261.5,761.5,4500.0
1910900,1,910900,5262.0,762.0,4500.0
1911000,1,911000,5262.5,762.0,4500.5
1911100,1,911100,5262.0,762.0,4500.0
1911200,1,911200,5262.5,762.0,4500.5
1911300,1,911300,5263.5,763.5,4500.0
1911400,1,911400,5261.5,761.0,4500.5
1911500,1,911500,5261.5,762.0,4499.5
1911600,1,911600,5261.5,761.0,4500.5
1911700,1,911700,5262.5,762.5,4500.0
1911800,1,911800,5263.0,763.0,4500.0
1911900,1,911900,5261.5,762.0,4499.5
1912000,1,912000,5263.5,763.5,4500.0
1912100,1,912100,5264.5,765.0,4499.5
1912200,1,912200,5264.0,764.0,4500.0
1912300,1,912300,5264.5,764.0,4500.5
1912400,1,912400,5263.5,764.0,4499.5
1912500,1,912500,5264.5,764.0,4500.5
1912600,1,912600,5263.5,763.0,4500.5
1912700,1,912700,5262.0,762.0,4500.0
1912800,1,912800,5262.5,762.5,4500.0
1912900,1,912900,5262.5,763.0,4499.5
1913000,1,913000,5262.5,762.5,4500.0
1913100,1,913100,5262.5,762.5,4500.0
1913200,1,913200,5263.5,763.5,4500.0
1913300,1,913300,5262.5,763.0,4499.5
1913400,1,913400,5263.5,763.0,4500.5
1913500,1,913500,5263.5,763.5,4500.0
1913600,1,913600,5263.5,763.0,4500.5
1913700,1,913700,5264.5,764.0,4500.5
1913800,1,913800,5264.5,764.5,4500.0
1913900,1,913900,5265.0,765.0,4500.0
1914000,1,914000,5264.5,765.0,4499.5
1914100,1,914100,5264.5,765.0,4499.5
1914200,1,914200,5264.5,764.5,4500.0
1914300,1,914300,5265.0,765.0,4500.0
1914400,1,914400,5264.5,765.0,4499.5
1914500,1,914500,5264.0,764.0,4500.0
1914600,1,914600,5263.5,764.0,4499.5
1914700,1,914700,5263.5,764.0,4499.5
1914800,1,914800,5264.5,764.5,4500.0
1914900,1,914900,5264.5,764.5,4500.0
1915000,1,915000,5265.5,765.0,4500.5
1915100,1,915100,5264.5,764.5,4500.0
1915200,1,915200,5264.0,764.0,4500.0
1915300,1,915300,5263.5,763.5,4500.0
1915400,1,915400,5265.5,765.0,4500.5
1915500,1,915500,5265.0,765.0,4500.0
1915600,1,915600,5265.0,765.0,4500.0
1915700,1,915700,5267.5,767.5,4500.0
1915800,1,915800,5266.5,766.5,4500.0
1915900,1,915900,5265.5,765.0,4500.5
1916000,1,916000,5264.5,764.5,4500.0
1916100,1,916100,5262.5,762.5,4500.0
1916200,1,916200,5262.0,762.0,4500.0
1916300,1,916300,5261.0,761.0,4500.0
1916400,1,916400,5261.5,761.0,4500.5
1916500,1,916500,5260.5,761.0,4499.5
1916600,1,916600,5259.5,760.0,4499.5
1916700,1,916700,5259.5,759.5,4500.0
1916800,1,916800,5259.0,759.0,4500.0
1916900,1,916900,5260.5,760.5,4500.0
1917000,1,917000,5260.5,761.0,4499.5
